customer_id,customer_name,segment,industry,region,country,signup_date,employee_count,annual_revenue,engagement_score,customer_health_score,churn_risk_score,churn_flag,total_orders,total_revenue,total_margin,recent_order_count,recent_revenue,recent_avg_discount,recent_avg_shipping_days,recent_last_order,days_since_last_order,order_velocity,revenue_90d_target
CUS-002581,Customer 02581,Enterprise,Government,Latin America,Country-13,2024-02-26 00:00:00+00:00,19131,808832643,67.77,60.93,31.61,0,46.0,4159840.61,1782434.24,10,1389563.96,0.04428,9.5,2026-07-26 00:00:00+00:00,9,5.1111,1679413.7
CUS-002582,Customer 02582,SMB,Telecom,Europe,Country-14,2025-03-02 00:00:00+00:00,15013,3692779,57.5,29.4,74.96,1,4.0,550543.6599999999,165998.55,2,482495.68,0.13675,13.5,2026-03-03 00:00:00+00:00,154,0.026,546951.9
CUS-002583,Customer 02583,Enterprise,Manufacturing,Europe,Country-15,2023-06-20 00:00:00+00:00,4483,903059188,64.2,67.74,30.04,0,58.0,6183399.71,2635951.55,8,1312916.26,0.0754875,9.25,2026-07-16 00:00:00+00:00,19,3.0526,1222406.07
CUS-002584,Customer 02584,Enterprise,Education,Asia Pacific,Country-16,2024-02-29 00:00:00+00:00,23824,472590196,72.71,42.54,66.77,1,29.0,3396876.61,1359578.98,10,584055.71,0.0969899999999999,8.9,2026-07-20 00:00:00+00:00,15,1.9333,629877.84
CUS-002585,Customer 02585,Enterprise,Education,Latin America,Country-17,2023-07-31 00:00:00+00:00,538,36872300,66.27,32.9,63.39,1,26.0,3291002.96,1571653.16,4,613867.82,0.0776,15.25,2026-07-21 00:00:00+00:00,14,1.8571,711155.28
CUS-002586,Customer 02586,Mid-Market,Logistics,North America,Country-18,2023-01-06 00:00:00+00:00,8713,6620238,52.61,28.0,69.25,1,12.0,1593815.36,575779.66,1,217668.59,0.1352,4.0,2026-06-17 00:00:00+00:00,48,0.25,228411.12
CUS-002587,Customer 02587,Mid-Market,Retail,Latin America,Country-19,2024-01-09 00:00:00+00:00,18858,11769756,74.34,26.4,87.7,1,6.0,505726.52,219862.49,1,62942.44,0.077,17.0,2026-03-04 00:00:00+00:00,153,0.0392,66972.1
CUS-002588,Customer 02588,Enterprise,Retail,North America,Country-20,2023-02-20 00:00:00+00:00,15434,368220777,52.07,39.23,51.31,0,18.0,1929662.49,805550.16,4,526373.7000000001,0.066075,12.0,2026-07-09 00:00:00+00:00,26,0.6923,733271.11
CUS-002589,Customer 02589,Mid-Market,Healthcare,Asia Pacific,Country-21,2023-12-01 00:00:00+00:00,19765,2927932,57.3,36.25,58.27,1,13.0,1747091.99,705824.46,2,330801.39,0.0664,15.5,2026-04-30 00:00:00+00:00,96,0.1354,316853.12
CUS-002590,Customer 02590,Mid-Market,Manufacturing,Europe,Country-22,2024-07-23 00:00:00+00:00,19169,21795597,61.52,25.24,53.13,0,10.0,1232040.35,499280.77,3,485415.47,0.0738666666666666,9.666666666666666,2026-07-04 00:00:00+00:00,31,0.3226,479999.77
CUS-002591,Customer 02591,SMB,Technology,Middle East & Africa,Country-23,2023-12-05 00:00:00+00:00,23492,2954839,57.13,12.03,84.84,1,4.0,256648.60000000003,121942.24,0,0.0,0.0,0.0,Unknown,999,0.004,0.0
CUS-002592,Customer 02592,SMB,Finance,Middle East & Africa,Country-00,2024-09-02 00:00:00+00:00,12921,4796692,42.29,20.58,84.26,1,4.0,379065.46,128904.13,1,46426.47,0.0823,10.0,2026-04-11 00:00:00+00:00,115,0.0348,50733.14
CUS-002593,Customer 02593,Mid-Market,Logistics,Latin America,Country-01,2023-09-23 00:00:00+00:00,20528,7251840,71.56,27.21,75.66,1,7.0,1088482.22,436325.66,1,103948.35,0.0329,10.0,2026-06-01 00:00:00+00:00,64,0.1094,109796.2
CUS-002594,Customer 02594,Enterprise,Manufacturing,Middle East & Africa,Country-02,2023-12-28 00:00:00+00:00,3918,566458502,71.24,53.33,47.68,0,37.0,3815737.65,1618885.44,9,948558.02,0.0907666666666666,12.22222222222222,2026-07-22 00:00:00+00:00,13,2.8462,857465.41
CUS-002595,Customer 02595,Mid-Market,Logistics,North America,Country-03,2025-02-26 00:00:00+00:00,4372,5061423,59.67,20.29,73.57,1,9.0,955176.77,354681.71,2,115784.94,0.05235,18.5,2026-07-31 00:00:00+00:00,4,2.25,129785.58
CUS-002596,Customer 02596,SMB,Government,Asia Pacific,Country-04,2023-08-07 00:00:00+00:00,1268,4886448,45.14,20.97,77.7,1,5.0,794017.23,278206.01,1,210665.86,0.0639,13.0,2026-05-24 00:00:00+00:00,72,0.0694,242564.42
CUS-002597,Customer 02597,Enterprise,Manufacturing,North America,Country-05,2024-03-26 00:00:00+00:00,5132,508965961,81.17,64.16,33.05,0,36.0,3950129.01,1689096.92,5,525575.19,0.0609199999999999,12.8,2026-07-14 00:00:00+00:00,21,1.7143,648261.51
CUS-002598,Customer 02598,Mid-Market,Energy,North America,Country-06,2024-10-06 00:00:00+00:00,2807,10331158,65.58,29.65,70.31,1,16.0,1750047.28,657759.4099999999,4,631211.92,0.03055,16.0,2026-07-27 00:00:00+00:00,8,2.0,793874.45
CUS-002599,Customer 02599,SMB,Technology,Europe,Country-07,2023-11-22 00:00:00+00:00,20610,3021739,28.42,0.0,100.0,1,3.0,166141.13,67184.91,1,50502.66,0.0656,6.0,2026-02-19 00:00:00+00:00,166,0.0181,56850.29
CUS-002600,Customer 02600,SMB,Retail,Latin America,Country-08,2023-10-01 00:00:00+00:00,12385,3210487,47.04,24.29,73.26,1,9.0,1149102.75,479169.78,2,763391.75,0.09695,16.5,2026-03-19 00:00:00+00:00,138,0.0652,754488.98
CUS-002601,Customer 02601,Mid-Market,Healthcare,Latin America,Country-09,2024-09-19 00:00:00+00:00,11118,7373930,65.57,29.92,70.24,1,7.0,765686.58,311987.41000000003,1,156187.8,0.0,9.0,2026-02-27 00:00:00+00:00,158,0.0443,142548.7
CUS-002602,Customer 02602,Mid-Market,Logistics,Latin America,Country-10,2023-03-08 00:00:00+00:00,15999,10854447,78.46,37.39,61.92,1,15.0,1630866.26,731533.5599999999,2,171168.75,0.1392,7.0,2026-02-20 00:00:00+00:00,165,0.0909,220206.92
CUS-002603,Customer 02603,Mid-Market,Education,Asia Pacific,Country-11,2023-08-27 00:00:00+00:00,9005,9930156,43.88,27.88,67.4,1,3.0,171186.12,86078.68000000001,2,33698.24,0.10205,14.5,2026-07-06 00:00:00+00:00,29,0.1034,33685.6
CUS-002604,Customer 02604,SMB,Finance,Middle East & Africa,Country-12,2024-01-04 00:00:00+00:00,14273,4012024,51.54,19.13,81.42,1,5.0,581636.7899999999,302273.37,2,29169.39,0.0517,11.5,2026-04-22 00:00:00+00:00,104,0.0481,36237.81
CUS-002605,Customer 02605,Enterprise,Manufacturing,Middle East & Africa,Country-13,2023-07-15 00:00:00+00:00,113,995643871,67.13,62.76,28.3,0,48.0,4663066.78,1941764.07,10,1060967.53,0.08393,11.3,2026-07-26 00:00:00+00:00,9,5.3333,1253456.05
CUS-002606,Customer 02606,Enterprise,Healthcare,Latin America,Country-14,2024-04-30 00:00:00+00:00,17830,821398586,74.69,54.13,47.14,0,33.0,3295947.1,1444029.68,7,675135.76,0.0696,8.857142857142858,2026-07-31 00:00:00+00:00,4,8.25,705923.9
CUS-002607,Customer 02607,Mid-Market,Education,North America,Country-15,2024-07-11 00:00:00+00:00,21790,6228178,42.97,21.1,71.12,1,10.0,754114.38,276038.77,2,42742.49,0.05355,13.0,2026-04-22 00:00:00+00:00,104,0.0962,54504.95
CUS-002608,Customer 02608,Enterprise,Technology,Europe,Country-16,2025-05-19 00:00:00+00:00,998,576471947,71.81,53.83,45.99,0,27.0,3077744.75,1165576.85,6,462372.39,0.0881,10.166666666666666,2026-07-07 00:00:00+00:00,28,0.9643,496417.56
CUS-002609,Customer 02609,Mid-Market,Telecom,Latin America,Country-17,2024-06-25 00:00:00+00:00,2035,2807392,62.46,26.13,77.13,1,9.0,1126239.18,428070.1,2,191959.97,0.0837,13.0,2026-03-16 00:00:00+00:00,141,0.0638,241494.81
CUS-002610,Customer 02610,Mid-Market,Retail,Middle East & Africa,Country-18,2024-06-16 00:00:00+00:00,3430,8055380,44.42,26.25,67.27,1,7.0,417529.35,213151.58,3,103506.79,0.0618333333333333,15.0,2026-07-09 00:00:00+00:00,26,0.2692,108556.63
CUS-002611,Customer 02611,SMB,Logistics,North America,Country-19,2024-10-15 00:00:00+00:00,15211,4003272,64.28,20.77,86.46,1,5.0,640449.94,238730.67,2,299309.0,0.0877,10.5,2026-06-27 00:00:00+00:00,38,0.1316,310957.44
CUS-002612,Customer 02612,SMB,Telecom,Europe,Country-20,2023-07-07 00:00:00+00:00,19034,1520124,22.38,11.14,100.0,1,3.0,369603.88,153082.02,0,0.0,0.0,0.0,Unknown,999,0.003,0.0
CUS-002613,Customer 02613,Mid-Market,Technology,Europe,Country-21,2024-02-28 00:00:00+00:00,20577,4670065,65.53,34.46,60.99,1,12.0,1298541.86,518472.36,2,77738.14,0.0963,13.0,2026-06-29 00:00:00+00:00,36,0.3333,106549.73
CUS-002614,Customer 02614,SMB,Education,North America,Country-22,2025-01-18 00:00:00+00:00,19535,317820,10.0,0.18,98.81,1,3.0,371550.19,91475.68,1,126376.21,0.0947,10.0,2026-06-21 00:00:00+00:00,44,0.0682,143892.13
CUS-002615,Customer 02615,Enterprise,Technology,Latin America,Country-23,2023-06-08 00:00:00+00:00,14438,297084757,68.43,30.21,78.28,1,24.0,2138014.05,889734.83,6,441598.07,0.037,12.0,2026-07-30 00:00:00+00:00,5,4.8,476405.07
CUS-002616,Customer 02616,Mid-Market,Government,North America,Country-00,2023-09-20 00:00:00+00:00,17564,21932894,64.71,16.33,71.09,1,10.0,934628.9,414579.3,0,0.0,0.0,0.0,Unknown,999,0.01,0.0
CUS-002617,Customer 02617,Enterprise,Technology,Europe,Country-01,2023-07-17 00:00:00+00:00,7016,624673019,81.98,60.0,40.23,0,43.0,4049081.08,1821392.37,7,542662.16,0.0601285714285714,9.714285714285714,2026-07-26 00:00:00+00:00,9,4.7778,533807.89
CUS-002618,Customer 02618,SMB,Finance,Asia Pacific,Country-02,2025-05-13 00:00:00+00:00,18642,1836508,42.52,32.75,65.13,1,3.0,263605.55,84692.72,0,0.0,0.0,0.0,Unknown,999,0.003,0.0
CUS-002619,Customer 02619,SMB,Government,Europe,Country-03,2023-11-15 00:00:00+00:00,4593,2263206,40.62,13.48,92.82,1,,,,0,0.0,0.0,0.0,Unknown,999,,0.0
CUS-002620,Customer 02620,SMB,Energy,North America,Country-04,2023-10-20 00:00:00+00:00,24086,859581,51.94,27.02,71.27,1,3.0,336382.67000000004,170349.53000000003,1,61779.27,0.076,15.0,2026-03-22 00:00:00+00:00,135,0.0222,59391.61
CUS-002621,Customer 02621,SMB,Logistics,Asia Pacific,Country-05,2025-01-03 00:00:00+00:00,1067,2890980,57.31,6.49,96.68,1,6.0,649306.36,236436.46,4,286492.75,0.096125,13.75,2026-07-16 00:00:00+00:00,19,0.3158,386854.29
CUS-002622,Customer 02622,SMB,Healthcare,Europe,Country-06,2025-03-29 00:00:00+00:00,23606,838628,63.31,31.51,62.73,1,2.0,268190.14,71254.91,1,44168.06,0.0668,7.0,2026-04-17 00:00:00+00:00,109,0.0183,54738.45
CUS-002623,Customer 02623,Enterprise,Energy,Middle East & Africa,Country-07,2023-01-05 00:00:00+00:00,11527,274930669,53.93,25.18,81.48,1,20.0,2749104.03,1133548.92,3,546735.49,0.0895333333333333,9.666666666666666,2026-06-14 00:00:00+00:00,51,0.3922,666655.12
CUS-002624,Customer 02624,SMB,Technology,Latin America,Country-08,2025-03-02 00:00:00+00:00,16120,2001419,41.19,15.46,76.69,1,5.0,501002.21,272685.99,2,137981.41,0.05115,11.5,2026-03-18 00:00:00+00:00,139,0.036,140150.77
CUS-002625,Customer 02625,Mid-Market,Manufacturing,Middle East & Africa,Country-09,2024-09-28 00:00:00+00:00,4016,20392388,27.29,13.63,92.47,1,6.0,740299.73,297349.8,1,112250.02,0.0632,4.0,2026-06-14 00:00:00+00:00,51,0.1176,111572.09
CUS-002626,Customer 02626,Mid-Market,Healthcare,North America,Country-10,2025-02-16 00:00:00+00:00,8000,11573713,38.85,4.6,95.93,1,6.0,803444.05,309954.39,2,209150.03000000003,0.08,4.5,2026-06-10 00:00:00+00:00,55,0.1091,177425.03
CUS-002627,Customer 02627,Mid-Market,Government,Latin America,Country-11,2023-03-20 00:00:00+00:00,21559,9791778,48.14,47.17,36.35,0,13.0,1968357.79,894875.0800000001,2,204031.94,0.0427,10.0,2026-05-30 00:00:00+00:00,66,0.197,245150.18
CUS-002628,Customer 02628,Mid-Market,Technology,Asia Pacific,Country-12,2023-02-05 00:00:00+00:00,377,8673578,70.11,27.01,73.43,1,6.0,765359.45,324785.35,0,0.0,0.0,0.0,Unknown,999,0.006,0.0
CUS-002629,Customer 02629,Mid-Market,Logistics,Asia Pacific,Country-13,2023-10-30 00:00:00+00:00,4811,17349789,51.27,28.53,75.71,1,5.0,659915.0,315541.04,0,0.0,0.0,0.0,Unknown,999,0.005,0.0
CUS-002630,Customer 02630,Enterprise,Manufacturing,Europe,Country-14,2025-02-03 00:00:00+00:00,15799,958405956,67.95,76.07,15.32,0,49.0,5208023.47,2101949.56,15,1150057.43,0.0768066666666666,13.533333333333331,2026-07-26 00:00:00+00:00,9,5.4444,1346989.25
CUS-002631,Customer 02631,Enterprise,Healthcare,North America,Country-15,2024-03-24 00:00:00+00:00,20109,796586226,76.2,64.52,29.55,0,58.0,5142923.62,2156181.29,12,1101851.34,0.0638166666666666,10.333333333333334,2026-07-31 00:00:00+00:00,4,14.5,1018283.03
CUS-002632,Customer 02632,Mid-Market,Government,North America,Country-16,2024-10-11 00:00:00+00:00,10796,10221260,48.61,12.41,88.21,1,6.0,542948.5800000001,185690.54,1,57409.84,0.1763,3.0,2026-04-08 00:00:00+00:00,118,0.0508,69918.5
CUS-002633,Customer 02633,SMB,Telecom,Latin America,Country-17,2023-08-09 00:00:00+00:00,2211,4194258,16.07,8.2,88.22,1,2.0,151872.99,41762.75,0,0.0,0.0,0.0,Unknown,999,0.002,0.0
CUS-002634,Customer 02634,Mid-Market,Education,Latin America,Country-18,2023-10-28 00:00:00+00:00,3697,19163856,47.56,7.37,94.94,1,5.0,608346.4299999999,286627.61,0,0.0,0.0,0.0,Unknown,999,0.005,0.0
CUS-002635,Customer 02635,Mid-Market,Education,North America,Country-19,2025-03-01 00:00:00+00:00,22261,10223738,56.31,23.05,75.49,1,8.0,862140.75,486083.34,2,203125.09,0.088,10.0,2026-06-22 00:00:00+00:00,43,0.186,247075.01
CUS-002636,Customer 02636,Mid-Market,Finance,Asia Pacific,Country-20,2024-03-17 00:00:00+00:00,5401,20016070,64.56,43.17,47.59,0,11.0,664788.5700000001,264983.17,4,246237.44,0.0488,10.0,2026-07-02 00:00:00+00:00,33,0.3333,276810.91
CUS-002637,Customer 02637,Mid-Market,Government,Latin America,Country-21,2024-12-02 00:00:00+00:00,14476,7719237,55.11,13.78,100.0,1,14.0,1192429.32,531770.4400000001,4,271981.93,0.0477,12.5,2026-08-04 00:00:00+00:00,0,14.0,300727.32
CUS-002638,Customer 02638,Enterprise,Logistics,Asia Pacific,Country-22,2024-07-29 00:00:00+00:00,23414,365454054,78.33,41.45,56.17,0,20.0,2637584.36,1026637.23,2,201546.08,0.1045,10.5,2026-06-02 00:00:00+00:00,63,0.3175,162449.94
CUS-002639,Customer 02639,SMB,Manufacturing,North America,Country-23,2023-06-08 00:00:00+00:00,9405,1468576,56.95,40.51,60.36,1,3.0,301366.51,154462.14,0,0.0,0.0,0.0,Unknown,999,0.003,0.0
CUS-002640,Customer 02640,Enterprise,Retail,Middle East & Africa,Country-00,2025-04-29 00:00:00+00:00,1678,627994446,87.69,60.05,52.36,0,30.0,2694778.12,1200902.12,12,1202562.04,0.0661,10.333333333333334,2026-07-27 00:00:00+00:00,8,3.75,1523853.9
CUS-002641,Customer 02641,SMB,Manufacturing,Asia Pacific,Country-01,2025-05-01 00:00:00+00:00,20330,4314891,46.41,13.89,92.15,1,,,,0,0.0,0.0,0.0,Unknown,999,,0.0
CUS-002642,Customer 02642,SMB,Logistics,Latin America,Country-02,2024-12-03 00:00:00+00:00,19692,3684571,28.08,15.88,87.95,1,3.0,529030.71,279471.42000000004,1,4168.0,0.1206,9.0,2026-07-05 00:00:00+00:00,30,0.1,4226.81
CUS-002643,Customer 02643,Mid-Market,Manufacturing,Asia Pacific,Country-03,2024-02-27 00:00:00+00:00,16285,23377515,40.57,15.32,92.08,1,6.0,520129.88,220229.77,0,0.0,0.0,0.0,Unknown,999,0.006,0.0
CUS-002644,Customer 02644,SMB,Healthcare,Latin America,Country-04,2024-01-21 00:00:00+00:00,22553,2184897,27.87,0.0,100.0,1,3.0,180773.9,90322.47,2,104231.25,0.06815,12.0,2026-07-05 00:00:00+00:00,30,0.1,100719.84
CUS-002645,Customer 02645,Mid-Market,Telecom,North America,Country-05,2023-09-25 00:00:00+00:00,19400,14464864,42.95,8.95,94.91,1,5.0,709918.11,380333.87,0,0.0,0.0,0.0,Unknown,999,0.005,0.0
CUS-002646,Customer 02646,SMB,Manufacturing,Middle East & Africa,Country-06,2024-08-03 00:00:00+00:00,17216,1137176,45.39,36.92,67.05,1,7.0,1210086.23,570265.9199999999,0,0.0,0.0,0.0,Unknown,999,0.007,0.0
CUS-002647,Customer 02647,SMB,Finance,North America,Country-07,2023-10-07 00:00:00+00:00,8353,777172,70.42,34.34,64.48,1,7.0,736424.55,339818.87,0,0.0,0.0,0.0,Unknown,999,0.007,0.0
CUS-002648,Customer 02648,SMB,Energy,Latin America,Country-08,2023-06-17 00:00:00+00:00,1557,2162740,46.97,32.92,74.6,1,5.0,159172.41999999998,69183.52,1,56165.64,0.1106,8.0,2026-05-20 00:00:00+00:00,76,0.0658,66355.11
CUS-002649,Customer 02649,Mid-Market,Government,Middle East & Africa,Country-09,2023-02-24 00:00:00+00:00,18155,18901952,56.82,18.0,86.72,1,2.0,378832.12,167670.9,0,0.0,0.0,0.0,Unknown,999,0.002,0.0
CUS-002650,Customer 02650,SMB,Telecom,Asia Pacific,Country-10,2024-01-17 00:00:00+00:00,21150,4494927,57.47,25.58,58.33,1,4.0,79897.47,35178.52,1,3654.94,0.0484,1.0,2026-03-13 00:00:00+00:00,144,0.0278,3802.66
CUS-002651,Customer 02651,SMB,Logistics,Asia Pacific,Country-11,2025-01-03 00:00:00+00:00,17384,1764302,32.4,13.29,92.67,1,4.0,373664.32,189787.01,0,0.0,0.0,0.0,Unknown,999,0.004,0.0
CUS-002652,Customer 02652,Mid-Market,Technology,North America,Country-12,2024-12-13 00:00:00+00:00,16340,23561753,72.59,29.11,65.33,1,11.0,1254837.53,563927.79,3,92071.21,0.1114666666666666,11.666666666666666,2026-07-13 00:00:00+00:00,22,0.5,90001.16
CUS-002653,Customer 02653,SMB,Telecom,Europe,Country-13,2025-02-03 00:00:00+00:00,17964,3596171,57.55,27.71,73.99,1,8.0,752986.43,320499.13,3,216745.23,0.0322333333333333,11.666666666666666,2026-06-06 00:00:00+00:00,59,0.1356,235361.4
CUS-002654,Customer 02654,SMB,Technology,Asia Pacific,Country-14,2024-06-29 00:00:00+00:00,6943,4406490,44.83,11.41,76.89,1,8.0,969491.89,350729.45,3,378407.66,0.0871333333333333,9.333333333333334,2026-07-12 00:00:00+00:00,23,0.3478,483929.25
CUS-002655,Customer 02655,Mid-Market,Government,North America,Country-15,2025-02-19 00:00:00+00:00,2945,23946449,87.31,49.8,46.11,0,20.0,2762896.41,1069796.04,9,1032634.78,0.0723555555555555,11.11111111111111,2026-08-03 00:00:00+00:00,1,20.0,964851.38
CUS-002656,Customer 02656,SMB,Retail,North America,Country-16,2024-12-05 00:00:00+00:00,15750,3254450,59.61,30.68,66.77,1,5.0,752332.66,336300.75,3,531749.24,0.0555333333333333,14.333333333333334,2026-07-02 00:00:00+00:00,33,0.1515,602005.54
CUS-002657,Customer 02657,Mid-Market,Technology,Middle East & Africa,Country-17,2024-12-27 00:00:00+00:00,23578,15286940,58.64,25.53,78.23,1,8.0,951240.91,369247.02,2,25410.05,0.05235,4.5,2026-04-02 00:00:00+00:00,124,0.0645,25302.39
CUS-002658,Customer 02658,Mid-Market,Retail,Europe,Country-18,2024-04-03 00:00:00+00:00,3435,21677214,55.99,27.02,68.87,1,10.0,1423536.6,518143.74,1,248364.68,0.0386,3.0,2026-02-19 00:00:00+00:00,166,0.0602,262886.1
CUS-002659,Customer 02659,Enterprise,Education,Europe,Country-19,2023-03-18 00:00:00+00:00,1803,640764086,65.95,49.69,35.15,0,40.0,4779202.59,2049589.69,10,1282955.79,0.07662,11.2,2026-07-29 00:00:00+00:00,6,6.6667,1532994.25
CUS-002660,Customer 02660,Enterprise,Energy,North America,Country-20,2023-12-09 00:00:00+00:00,17698,675239806,70.17,41.43,55.14,0,30.0,2585809.05,1147433.97,7,473105.65,0.0946142857142857,10.285714285714286,2026-06-17 00:00:00+00:00,48,0.625,511220.42
CUS-002661,Customer 02661,SMB,Retail,Asia Pacific,Country-21,2025-02-01 00:00:00+00:00,10580,4646204,42.57,11.4,85.94,1,6.0,826583.46,343866.79000000004,1,106428.31,0.0596,9.0,2026-04-25 00:00:00+00:00,101,0.0594,138552.55
CUS-002662,Customer 02662,Mid-Market,Energy,Europe,Country-22,2024-10-30 00:00:00+00:00,22577,5024963,53.53,22.82,81.61,1,5.0,420363.57,124762.78,2,161013.56,0.08745,13.0,2026-03-29 00:00:00+00:00,128,0.0391,139647.47
CUS-002663,Customer 02663,Mid-Market,Telecom,Latin America,Country-23,2023-01-12 00:00:00+00:00,11809,9350783,55.0,22.26,78.78,1,4.0,831199.85,292313.81,1,250696.54,0.0065,19.0,2026-02-05 00:00:00+00:00,180,0.0222,207679.66
CUS-002664,Customer 02664,Enterprise,Retail,Europe,Country-00,2023-03-26 00:00:00+00:00,13053,255284786,55.31,39.0,55.63,0,25.0,2071040.84,850902.57,3,181733.28,0.0751666666666666,7.666666666666667,2026-07-17 00:00:00+00:00,18,1.3889,188106.55
CUS-002665,Customer 02665,Mid-Market,Government,North America,Country-01,2024-08-15 00:00:00+00:00,1568,9894740,50.05,27.35,74.59,1,7.0,705156.61,261536.7,1,5668.77,0.1172,12.0,2026-02-12 00:00:00+00:00,173,0.0405,6287.87
CUS-002666,Customer 02666,SMB,Finance,Europe,Country-02,2025-05-30 00:00:00+00:00,23803,3859798,21.64,5.39,100.0,1,2.0,140101.97,58758.49,1,122008.39,0.0699,16.0,2026-05-27 00:00:00+00:00,69,0.029,148883.89
CUS-002667,Customer 02667,SMB,Retail,North America,Country-03,2024-10-20 00:00:00+00:00,8289,4109596,49.8,14.9,93.29,1,6.0,906374.68,398378.95,2,678202.24,0.06275,7.0,2026-05-25 00:00:00+00:00,71,0.0845,665042.44
CUS-002668,Customer 02668,Enterprise,Energy,Latin America,Country-04,2025-05-03 00:00:00+00:00,10966,230395336,73.12,47.01,39.63,0,26.0,3130898.74,1182235.32,13,1462236.16,0.0928538461538461,9.923076923076923,2026-07-20 00:00:00+00:00,15,1.7333,1560916.07
CUS-002669,Customer 02669,Mid-Market,Finance,North America,Country-05,2023-03-01 00:00:00+00:00,15737,2517861,56.28,26.93,90.4,1,3.0,299800.48,140928.37,1,175121.38,0.1043,7.0,2026-06-05 00:00:00+00:00,60,0.05,164820.64
CUS-002670,Customer 02670,Mid-Market,Energy,North America,Country-06,2025-03-03 00:00:00+00:00,21442,19432122,70.41,27.39,80.9,1,10.0,672352.47,327671.35,3,49183.5,0.1215333333333333,11.666666666666666,2026-05-24 00:00:00+00:00,72,0.1389,59380.18
CUS-002671,Customer 02671,Mid-Market,Manufacturing,Europe,Country-07,2023-04-26 00:00:00+00:00,19882,24578461,45.91,12.38,98.71,1,10.0,898915.5,420848.8,0,0.0,0.0,0.0,Unknown,999,0.01,0.0
CUS-002672,Customer 02672,Mid-Market,Education,North America,Country-08,2025-03-06 00:00:00+00:00,19346,19503167,48.05,16.9,72.46,1,6.0,586721.65,273961.26,3,402200.15,0.0800333333333333,11.666666666666666,2026-06-16 00:00:00+00:00,49,0.1224,447441.58
CUS-002673,Customer 02673,Mid-Market,Telecom,Europe,Country-09,2025-05-26 00:00:00+00:00,2661,16843946,37.26,20.49,76.61,1,5.0,909546.58,469507.81000000006,4,882589.13,0.0928,7.75,2026-07-21 00:00:00+00:00,14,0.3571,938418.67
CUS-002674,Customer 02674,Mid-Market,Telecom,Europe,Country-10,2024-04-04 00:00:00+00:00,2233,16282124,72.32,46.61,57.51,0,14.0,1597021.57,724334.4299999999,6,1057017.51,0.04665,10.0,2026-06-11 00:00:00+00:00,54,0.2593,1129104.74
CUS-002675,Customer 02675,Mid-Market,Education,Middle East & Africa,Country-11,2024-04-24 00:00:00+00:00,20785,13646577,66.48,28.7,63.45,1,9.0,1207103.97,530574.63,3,609741.69,0.0441,8.666666666666666,2026-07-08 00:00:00+00:00,27,0.3333,568181.34
CUS-002676,Customer 02676,Mid-Market,Technology,North America,Country-12,2024-03-24 00:00:00+00:00,22818,8075723,76.61,28.1,75.6,1,9.0,853684.5299999999,359496.12,2,138297.32,0.05495,13.0,2026-07-21 00:00:00+00:00,14,0.6429,117951.92
CUS-002677,Customer 02677,Mid-Market,Retail,Asia Pacific,Country-13,2024-05-12 00:00:00+00:00,15602,13248554,80.16,53.79,57.64,0,20.0,1968567.08,797135.65,6,463574.43,0.0627166666666666,11.833333333333334,2026-07-08 00:00:00+00:00,27,0.7407,551902.92
