campaign_id,campaign_name,channel,target_segment,start_date,end_date,budget,leads_generated,conversion_rate,attributed_revenue
MKT-00733,Campaign 0733,Events,Mid-Market,2024-12-05 00:00:00+00:00,2025-02-13 00:00:00+00:00,880630,19628,0.0436,4169583.89
MKT-00734,Campaign 0734,Content,Mid-Market,2025-11-19 00:00:00+00:00,2025-12-12 00:00:00+00:00,179197,4511,0.0445,1452361.87
MKT-00735,Campaign 0735,Events,Mid-Market,2025-02-27 00:00:00+00:00,2025-05-05 00:00:00+00:00,839755,10932,0.0644,5931180.5
MKT-00736,Campaign 0736,Partner,Mid-Market,2023-09-01 00:00:00+00:00,2023-09-29 00:00:00+00:00,590591,13714,0.0297,4605152.29
MKT-00737,Campaign 0737,Partner,SMB,2025-09-04 00:00:00+00:00,2025-10-21 00:00:00+00:00,904409,10135,0.0537,6141977.12
MKT-00738,Campaign 0738,Social,Mid-Market,2024-07-13 00:00:00+00:00,2024-09-22 00:00:00+00:00,682855,7963,0.0556,5855409.99
MKT-00739,Campaign 0739,Content,Mid-Market,2025-12-07 00:00:00+00:00,2026-01-26 00:00:00+00:00,883406,7356,0.038,7078840.08
MKT-00740,Campaign 0740,Content,Enterprise,2025-09-14 00:00:00+00:00,2025-10-09 00:00:00+00:00,233671,1996,0.0313,1986140.23
MKT-00741,Campaign 0741,Partner,Mid-Market,2026-01-26 00:00:00+00:00,2026-04-07 00:00:00+00:00,431402,7009,0.0634,3619614.87
MKT-00742,Campaign 0742,Search,Mid-Market,2023-06-06 00:00:00+00:00,2023-06-20 00:00:00+00:00,372419,3151,0.0212,2483467.81
MKT-00743,Campaign 0743,Search,Mid-Market,2026-01-02 00:00:00+00:00,2026-04-02 00:00:00+00:00,578279,14489,0.029,4608773.25
MKT-00744,Campaign 0744,Email,SMB,2024-10-27 00:00:00+00:00,2025-01-26 00:00:00+00:00,855108,8469,0.0248,4500093.38
MKT-00745,Campaign 0745,Content,Mid-Market,2025-07-29 00:00:00+00:00,2025-10-18 00:00:00+00:00,564499,6470,0.0312,2120140.8
MKT-00746,Campaign 0746,Email,Mid-Market,2024-04-13 00:00:00+00:00,2024-05-19 00:00:00+00:00,549356,8205,0.0382,3254819.75
MKT-00747,Campaign 0747,Content,Mid-Market,2025-02-18 00:00:00+00:00,2025-03-07 00:00:00+00:00,720158,6610,0.0657,2819315.36
MKT-00748,Campaign 0748,Social,Enterprise,2024-11-08 00:00:00+00:00,2025-01-30 00:00:00+00:00,645656,9664,0.0353,2811381.01
MKT-00749,Campaign 0749,Partner,Mid-Market,2023-10-19 00:00:00+00:00,2023-12-26 00:00:00+00:00,143196,1730,0.0757,928855.2
MKT-00750,Campaign 0750,Search,Mid-Market,2023-06-25 00:00:00+00:00,2023-08-10 00:00:00+00:00,735623,7608,0.0564,3407224.49
MKT-00751,Campaign 0751,Email,SMB,2025-07-13 00:00:00+00:00,2025-08-14 00:00:00+00:00,530272,8972,0.0339,1740428.14
MKT-00752,Campaign 0752,Search,SMB,2024-10-27 00:00:00+00:00,2025-01-24 00:00:00+00:00,216719,4765,0.0341,1049441.04
MKT-00753,Campaign 0753,Search,Enterprise,2025-06-10 00:00:00+00:00,2025-07-25 00:00:00+00:00,200134,2051,0.0451,1266576.22
MKT-00754,Campaign 0754,Events,Enterprise,2024-11-04 00:00:00+00:00,2024-12-21 00:00:00+00:00,666205,12882,0.0432,3957517.05
MKT-00755,Campaign 0755,Social,Mid-Market,2023-08-02 00:00:00+00:00,2023-10-17 00:00:00+00:00,733132,13551,0.0234,3636844.47
MKT-00756,Campaign 0756,Content,Enterprise,2024-11-06 00:00:00+00:00,2025-01-17 00:00:00+00:00,817352,15421,0.0303,5897271.93
MKT-00757,Campaign 0757,Content,Enterprise,2023-01-03 00:00:00+00:00,2023-02-17 00:00:00+00:00,257174,2514,0.0172,1194577.43
MKT-00758,Campaign 0758,Content,Mid-Market,2023-07-25 00:00:00+00:00,2023-10-22 00:00:00+00:00,877640,13861,0.0701,6334736.26
MKT-00759,Campaign 0759,Partner,SMB,2024-10-28 00:00:00+00:00,2024-12-17 00:00:00+00:00,238267,2343,0.0442,1034291.93
MKT-00760,Campaign 0760,Email,Enterprise,2024-03-24 00:00:00+00:00,2024-04-29 00:00:00+00:00,107195,1245,0.037,386643.01
MKT-00761,Campaign 0761,Social,SMB,2025-06-19 00:00:00+00:00,2025-07-18 00:00:00+00:00,213917,2652,0.0313,1117648.2
MKT-00762,Campaign 0762,Partner,Mid-Market,2024-06-06 00:00:00+00:00,2024-06-22 00:00:00+00:00,206199,1771,0.0331,1652578.69
MKT-00763,Campaign 0763,Partner,SMB,2025-02-20 00:00:00+00:00,2025-03-12 00:00:00+00:00,69850,802,0.0185,512587.11
MKT-00764,Campaign 0764,Social,Enterprise,2025-01-25 00:00:00+00:00,2025-03-14 00:00:00+00:00,23580,418,0.0446,168400.58
MKT-00765,Campaign 0765,Social,Enterprise,2023-03-08 00:00:00+00:00,2023-06-06 00:00:00+00:00,34621,280,0.0544,125746.87
MKT-00766,Campaign 0766,Partner,Enterprise,2025-12-27 00:00:00+00:00,2026-03-10 00:00:00+00:00,375358,5965,0.0671,1577071.7
MKT-00767,Campaign 0767,Partner,SMB,2024-04-23 00:00:00+00:00,2024-05-21 00:00:00+00:00,87740,1129,0.0547,603587.08
MKT-00768,Campaign 0768,Email,SMB,2023-04-05 00:00:00+00:00,2023-06-01 00:00:00+00:00,289471,4201,0.054,2034018.58
MKT-00769,Campaign 0769,Search,Enterprise,2025-02-06 00:00:00+00:00,2025-03-23 00:00:00+00:00,437129,4305,0.0607,2405031.75
MKT-00770,Campaign 0770,Events,Mid-Market,2025-12-26 00:00:00+00:00,2026-03-15 00:00:00+00:00,547973,7135,0.0395,4565708.19
MKT-00771,Campaign 0771,Search,Mid-Market,2025-09-11 00:00:00+00:00,2025-10-14 00:00:00+00:00,174039,2616,0.0205,1503810.64
MKT-00772,Campaign 0772,Search,Enterprise,2025-09-14 00:00:00+00:00,2025-10-18 00:00:00+00:00,238298,2555,0.0544,966870.58
MKT-00773,Campaign 0773,Content,SMB,2023-08-14 00:00:00+00:00,2023-10-20 00:00:00+00:00,737711,9302,0.0306,3282397.55
MKT-00774,Campaign 0774,Partner,Mid-Market,2024-03-23 00:00:00+00:00,2024-04-11 00:00:00+00:00,649493,17755,0.0406,5628261.88
MKT-00775,Campaign 0775,Partner,Mid-Market,2024-08-23 00:00:00+00:00,2024-09-27 00:00:00+00:00,384981,4137,0.0258,2965277.07
MKT-00776,Campaign 0776,Events,Enterprise,2024-10-05 00:00:00+00:00,2024-11-05 00:00:00+00:00,883719,17918,0.0605,3981729.68
MKT-00777,Campaign 0777,Partner,Enterprise,2023-04-21 00:00:00+00:00,2023-06-07 00:00:00+00:00,479067,3944,0.0556,3945297.77
MKT-00778,Campaign 0778,Events,Mid-Market,2023-10-30 00:00:00+00:00,2023-11-30 00:00:00+00:00,109248,1071,0.0196,740393.56
MKT-00779,Campaign 0779,Content,SMB,2023-08-17 00:00:00+00:00,2023-11-03 00:00:00+00:00,114319,1665,0.0436,719562.74
MKT-00780,Campaign 0780,Social,Mid-Market,2024-07-23 00:00:00+00:00,2024-09-01 00:00:00+00:00,211605,5235,0.0587,1559448.82
MKT-00781,Campaign 0781,Email,SMB,2023-10-11 00:00:00+00:00,2023-11-21 00:00:00+00:00,289212,4484,0.04,1286935.45
MKT-00782,Campaign 0782,Email,SMB,2025-07-27 00:00:00+00:00,2025-09-03 00:00:00+00:00,193256,2064,0.0418,1060114.02
MKT-00783,Campaign 0783,Email,SMB,2024-08-01 00:00:00+00:00,2024-09-17 00:00:00+00:00,690031,5954,0.0575,3850885.94
MKT-00784,Campaign 0784,Search,Mid-Market,2023-01-09 00:00:00+00:00,2023-02-10 00:00:00+00:00,901021,8808,0.0378,4888248.74
MKT-00785,Campaign 0785,Content,SMB,2025-07-07 00:00:00+00:00,2025-09-16 00:00:00+00:00,487492,4673,0.0406,1817018.92
MKT-00786,Campaign 0786,Email,Enterprise,2025-10-22 00:00:00+00:00,2025-11-14 00:00:00+00:00,542053,11599,0.0546,2995031.29
MKT-00787,Campaign 0787,Events,Enterprise,2023-12-17 00:00:00+00:00,2024-01-06 00:00:00+00:00,823108,14792,0.0259,3322205.67
MKT-00788,Campaign 0788,Social,SMB,2024-09-02 00:00:00+00:00,2024-10-26 00:00:00+00:00,299470,2821,0.0311,2007071.73
MKT-00789,Campaign 0789,Search,Enterprise,2023-09-05 00:00:00+00:00,2023-10-26 00:00:00+00:00,541626,7864,0.0146,4479555.95
MKT-00790,Campaign 0790,Partner,Enterprise,2024-12-06 00:00:00+00:00,2025-02-13 00:00:00+00:00,361384,3219,0.0741,2658476.82
MKT-00791,Campaign 0791,Email,Mid-Market,2024-08-11 00:00:00+00:00,2024-09-01 00:00:00+00:00,862646,22327,0.0439,4896247.16
MKT-00792,Campaign 0792,Search,Mid-Market,2024-07-01 00:00:00+00:00,2024-09-23 00:00:00+00:00,751430,8300,0.0588,4393673.47
MKT-00793,Campaign 0793,Events,Enterprise,2023-07-29 00:00:00+00:00,2023-09-26 00:00:00+00:00,573304,7095,0.0229,3787067.61
MKT-00794,Campaign 0794,Search,Mid-Market,2023-10-08 00:00:00+00:00,2023-11-12 00:00:00+00:00,696743,6485,0.0618,5927715.76
MKT-00795,Campaign 0795,Content,Enterprise,2023-06-10 00:00:00+00:00,2023-08-22 00:00:00+00:00,745688,14837,0.0373,6367886.52
MKT-00796,Campaign 0796,Partner,Enterprise,2024-03-10 00:00:00+00:00,2024-05-14 00:00:00+00:00,395625,7489,0.064,2833658.83
MKT-00797,Campaign 0797,Partner,SMB,2023-01-01 00:00:00+00:00,2023-03-26 00:00:00+00:00,508185,6404,0.0388,2877065.96
MKT-00798,Campaign 0798,Events,Enterprise,2024-07-31 00:00:00+00:00,2024-09-24 00:00:00+00:00,274900,3075,0.0247,1219634.03
MKT-00799,Campaign 0799,Content,Mid-Market,2024-02-13 00:00:00+00:00,2024-04-20 00:00:00+00:00,164626,3317,0.0594,683505.93
MKT-00800,Campaign 0800,Events,Enterprise,2024-05-06 00:00:00+00:00,2024-07-27 00:00:00+00:00,881665,7563,0.043,2860522.13
MKT-00801,Campaign 0801,Search,SMB,2025-06-17 00:00:00+00:00,2025-09-03 00:00:00+00:00,150014,1352,0.0232,787100.75
MKT-00802,Campaign 0802,Search,Enterprise,2024-11-03 00:00:00+00:00,2025-01-10 00:00:00+00:00,772369,16679,0.0157,2735826.92
MKT-00803,Campaign 0803,Partner,Enterprise,2026-01-06 00:00:00+00:00,2026-02-18 00:00:00+00:00,536839,4816,0.0486,3804486.83
MKT-00804,Campaign 0804,Events,Mid-Market,2023-02-06 00:00:00+00:00,2023-03-06 00:00:00+00:00,23837,203,0.0416,95947.75
MKT-00805,Campaign 0805,Email,Enterprise,2023-02-24 00:00:00+00:00,2023-03-12 00:00:00+00:00,725511,12727,0.0453,5615384.12
MKT-00806,Campaign 0806,Events,Enterprise,2025-03-31 00:00:00+00:00,2025-05-04 00:00:00+00:00,477404,4231,0.0457,2335025.88
MKT-00807,Campaign 0807,Email,Enterprise,2025-08-10 00:00:00+00:00,2025-09-29 00:00:00+00:00,182872,2134,0.0397,1464805.31
MKT-00808,Campaign 0808,Email,Mid-Market,2024-09-21 00:00:00+00:00,2024-11-22 00:00:00+00:00,56518,527,0.0481,185950.35
MKT-00809,Campaign 0809,Social,SMB,2024-02-29 00:00:00+00:00,2024-03-28 00:00:00+00:00,692053,7756,0.0535,2617350.81
MKT-00810,Campaign 0810,Content,Mid-Market,2025-11-15 00:00:00+00:00,2026-01-26 00:00:00+00:00,512151,8283,0.0396,3891672.47
MKT-00811,Campaign 0811,Events,SMB,2023-11-12 00:00:00+00:00,2024-02-01 00:00:00+00:00,434355,4463,0.0503,2939026.68
MKT-00812,Campaign 0812,Social,SMB,2024-07-22 00:00:00+00:00,2024-08-11 00:00:00+00:00,868757,8867,0.0512,3463391.17
MKT-00813,Campaign 0813,Partner,SMB,2026-01-28 00:00:00+00:00,2026-04-18 00:00:00+00:00,861468,8622,0.0591,7099326.6
MKT-00814,Campaign 0814,Events,SMB,2023-02-12 00:00:00+00:00,2023-04-17 00:00:00+00:00,36001,348,0.0063,250939.61
MKT-00815,Campaign 0815,Social,SMB,2025-07-10 00:00:00+00:00,2025-07-29 00:00:00+00:00,262765,2820,0.0351,1579171.67
MKT-00816,Campaign 0816,Search,Enterprise,2025-07-22 00:00:00+00:00,2025-08-18 00:00:00+00:00,294117,3970,0.0508,2137689.01
MKT-00817,Campaign 0817,Partner,Enterprise,2024-07-25 00:00:00+00:00,2024-10-05 00:00:00+00:00,389865,6004,0.0755,2623363.08
MKT-00818,Campaign 0818,Email,Enterprise,2025-12-18 00:00:00+00:00,2026-03-15 00:00:00+00:00,471287,4032,0.0609,1512562.23
MKT-00819,Campaign 0819,Social,Mid-Market,2023-07-18 00:00:00+00:00,2023-09-27 00:00:00+00:00,668925,6178,0.0612,5498253.27
MKT-00820,Campaign 0820,Social,Mid-Market,2024-12-06 00:00:00+00:00,2025-03-05 00:00:00+00:00,248900,2259,0.0845,1959351.17
MKT-00821,Campaign 0821,Search,Mid-Market,2025-09-28 00:00:00+00:00,2025-11-09 00:00:00+00:00,308940,7148,0.0406,1988631.42
MKT-00822,Campaign 0822,Partner,SMB,2024-03-15 00:00:00+00:00,2024-06-04 00:00:00+00:00,127179,1776,0.0751,781615.52
MKT-00823,Campaign 0823,Content,Enterprise,2023-10-29 00:00:00+00:00,2024-01-18 00:00:00+00:00,36995,553,0.0529,285124.49
MKT-00824,Campaign 0824,Partner,SMB,2024-09-23 00:00:00+00:00,2024-12-13 00:00:00+00:00,262371,2305,0.0263,1050337.64
MKT-00825,Campaign 0825,Social,Mid-Market,2024-09-28 00:00:00+00:00,2024-10-13 00:00:00+00:00,590304,9106,0.0146,5009927.93
MKT-00826,Campaign 0826,Content,Mid-Market,2025-09-25 00:00:00+00:00,2025-12-22 00:00:00+00:00,367050,3068,0.0384,3097737.52
MKT-00827,Campaign 0827,Email,Enterprise,2024-02-02 00:00:00+00:00,2024-03-27 00:00:00+00:00,230579,2137,0.0526,1295234.56
MKT-00828,Campaign 0828,Social,Enterprise,2023-04-07 00:00:00+00:00,2023-05-13 00:00:00+00:00,298824,2640,0.0378,1954541.1
MKT-00829,Campaign 0829,Email,Mid-Market,2025-08-16 00:00:00+00:00,2025-10-27 00:00:00+00:00,887773,19914,0.0439,6130594.96
MKT-00830,Campaign 0830,Events,SMB,2023-03-06 00:00:00+00:00,2023-04-29 00:00:00+00:00,914571,7445,0.0727,6965981.1
MKT-00831,Campaign 0831,Events,SMB,2023-07-30 00:00:00+00:00,2023-09-11 00:00:00+00:00,548171,8027,0.0427,4294129.52
MKT-00832,Campaign 0832,Events,SMB,2025-08-16 00:00:00+00:00,2025-09-09 00:00:00+00:00,885415,20969,0.0734,6337094.24
MKT-00833,Campaign 0833,Email,Enterprise,2025-04-20 00:00:00+00:00,2025-07-05 00:00:00+00:00,893738,9808,0.0544,6954182.45
MKT-00834,Campaign 0834,Events,Mid-Market,2023-07-13 00:00:00+00:00,2023-08-31 00:00:00+00:00,589261,5223,0.0591,2802589.97
MKT-00835,Campaign 0835,Partner,Mid-Market,2023-05-17 00:00:00+00:00,2023-07-17 00:00:00+00:00,730156,7263,0.0384,4346725.23
MKT-00836,Campaign 0836,Social,Enterprise,2025-03-20 00:00:00+00:00,2025-04-11 00:00:00+00:00,67192,682,0.0408,548668.39
MKT-00837,Campaign 0837,Social,Mid-Market,2024-12-24 00:00:00+00:00,2025-01-28 00:00:00+00:00,192982,1612,0.0423,1364001.35
MKT-00838,Campaign 0838,Partner,Enterprise,2025-11-17 00:00:00+00:00,2026-01-23 00:00:00+00:00,88783,727,0.0406,663653.94
MKT-00839,Campaign 0839,Partner,Mid-Market,2024-07-13 00:00:00+00:00,2024-08-18 00:00:00+00:00,691709,6337,0.0524,3968482.8
MKT-00840,Campaign 0840,Events,SMB,2023-10-04 00:00:00+00:00,2023-10-23 00:00:00+00:00,648988,6147,0.0627,3979881.35
MKT-00841,Campaign 0841,Partner,SMB,2023-02-28 00:00:00+00:00,2023-04-05 00:00:00+00:00,449477,6754,0.0814,1790309.58
MKT-00842,Campaign 0842,Content,Enterprise,2025-12-12 00:00:00+00:00,2026-03-03 00:00:00+00:00,620781,8099,0.0308,4265729.29
MKT-00843,Campaign 0843,Email,Mid-Market,2023-04-27 00:00:00+00:00,2023-07-24 00:00:00+00:00,823797,9962,0.042,5390185.91
MKT-00844,Campaign 0844,Events,Mid-Market,2025-07-19 00:00:00+00:00,2025-10-07 00:00:00+00:00,180217,2307,0.0579,1564032.61
MKT-00845,Campaign 0845,Content,Mid-Market,2024-12-18 00:00:00+00:00,2025-01-30 00:00:00+00:00,666754,6194,0.043,4004771.7
MKT-00846,Campaign 0846,Partner,Enterprise,2025-02-26 00:00:00+00:00,2025-05-26 00:00:00+00:00,815480,6555,0.0213,4788637.48
MKT-00847,Campaign 0847,Social,Mid-Market,2024-12-08 00:00:00+00:00,2025-02-25 00:00:00+00:00,688785,12871,0.0547,4218158.79
MKT-00848,Campaign 0848,Email,Mid-Market,2024-09-05 00:00:00+00:00,2024-09-21 00:00:00+00:00,667169,6294,0.0291,5387092.42
MKT-00849,Campaign 0849,Events,SMB,2025-02-09 00:00:00+00:00,2025-03-22 00:00:00+00:00,672846,7476,0.0451,4282348.34
MKT-00850,Campaign 0850,Social,SMB,2023-09-14 00:00:00+00:00,2023-11-30 00:00:00+00:00,200351,1995,0.0695,1167299.46
MKT-00851,Campaign 0851,Partner,Mid-Market,2025-12-30 00:00:00+00:00,2026-01-27 00:00:00+00:00,213764,2670,0.0533,1025965.14
MKT-00852,Campaign 0852,Content,Enterprise,2024-10-31 00:00:00+00:00,2024-12-06 00:00:00+00:00,834392,8544,0.0521,7339323.42
MKT-00853,Campaign 0853,Events,Mid-Market,2023-08-20 00:00:00+00:00,2023-11-17 00:00:00+00:00,246299,2698,0.0659,1742426.0
MKT-00854,Campaign 0854,Events,SMB,2023-02-22 00:00:00+00:00,2023-03-23 00:00:00+00:00,682393,7258,0.04,2619771.66
MKT-00855,Campaign 0855,Partner,Enterprise,2025-04-26 00:00:00+00:00,2025-07-06 00:00:00+00:00,424416,3519,0.0475,1663554.93
MKT-00856,Campaign 0856,Email,SMB,2024-04-17 00:00:00+00:00,2024-06-28 00:00:00+00:00,836903,21392,0.0392,5294092.97
MKT-00857,Campaign 0857,Partner,Enterprise,2025-06-30 00:00:00+00:00,2025-08-03 00:00:00+00:00,275295,4466,0.0546,1894170.53
MKT-00858,Campaign 0858,Content,SMB,2025-01-08 00:00:00+00:00,2025-01-31 00:00:00+00:00,821662,8835,0.0207,4129421.82
MKT-00859,Campaign 0859,Social,SMB,2025-12-25 00:00:00+00:00,2026-01-16 00:00:00+00:00,816676,11767,0.0278,2676557.77
MKT-00860,Campaign 0860,Social,SMB,2025-10-18 00:00:00+00:00,2026-01-08 00:00:00+00:00,21097,279,0.0425,141738.64
MKT-00861,Campaign 0861,Email,Mid-Market,2025-05-11 00:00:00+00:00,2025-06-12 00:00:00+00:00,596238,8121,0.0517,2368510.93
MKT-00862,Campaign 0862,Partner,SMB,2023-08-13 00:00:00+00:00,2023-11-03 00:00:00+00:00,503532,4793,0.0725,3124772.7
MKT-00863,Campaign 0863,Partner,Mid-Market,2025-03-09 00:00:00+00:00,2025-05-01 00:00:00+00:00,440772,10984,0.0277,3653938.81
MKT-00864,Campaign 0864,Social,Enterprise,2023-02-18 00:00:00+00:00,2023-04-16 00:00:00+00:00,109467,1450,0.041,650223.52
MKT-00865,Campaign 0865,Content,Mid-Market,2023-08-05 00:00:00+00:00,2023-10-09 00:00:00+00:00,616050,6483,0.0461,2523011.93
MKT-00866,Campaign 0866,Email,SMB,2023-01-05 00:00:00+00:00,2023-02-20 00:00:00+00:00,324979,4523,0.0236,2007884.9
MKT-00867,Campaign 0867,Email,Enterprise,2025-10-17 00:00:00+00:00,2026-01-13 00:00:00+00:00,499130,12219,0.03,1876150.64
MKT-00868,Campaign 0868,Email,Mid-Market,2025-07-26 00:00:00+00:00,2025-10-17 00:00:00+00:00,286997,2382,0.0133,2205338.66
MKT-00869,Campaign 0869,Search,Mid-Market,2024-02-03 00:00:00+00:00,2024-04-08 00:00:00+00:00,782900,11328,0.0509,4815411.32
MKT-00870,Campaign 0870,Partner,SMB,2024-02-21 00:00:00+00:00,2024-04-30 00:00:00+00:00,480399,4015,0.0291,2572583.06
MKT-00871,Campaign 0871,Email,Enterprise,2023-12-27 00:00:00+00:00,2024-03-05 00:00:00+00:00,425063,3604,0.0616,2664616.7
MKT-00872,Campaign 0872,Email,Enterprise,2023-05-14 00:00:00+00:00,2023-05-30 00:00:00+00:00,781535,16525,0.0487,3359382.1
MKT-00873,Campaign 0873,Events,Enterprise,2023-12-15 00:00:00+00:00,2024-01-19 00:00:00+00:00,99731,1079,0.0389,488044.53
MKT-00874,Campaign 0874,Email,Mid-Market,2025-07-13 00:00:00+00:00,2025-08-28 00:00:00+00:00,149048,2450,0.03,764062.58
MKT-00875,Campaign 0875,Search,Mid-Market,2023-05-07 00:00:00+00:00,2023-05-31 00:00:00+00:00,190244,3553,0.0481,1278832.12
MKT-00876,Campaign 0876,Social,Mid-Market,2023-04-25 00:00:00+00:00,2023-06-11 00:00:00+00:00,439040,5132,0.0379,2864161.66
MKT-00877,Campaign 0877,Events,Mid-Market,2023-09-28 00:00:00+00:00,2023-12-01 00:00:00+00:00,120995,1452,0.0506,468826.5
MKT-00878,Campaign 0878,Content,Mid-Market,2024-10-03 00:00:00+00:00,2024-12-22 00:00:00+00:00,788145,6875,0.0605,6434707.74
MKT-00879,Campaign 0879,Email,Enterprise,2025-11-04 00:00:00+00:00,2026-01-15 00:00:00+00:00,621611,6479,0.0299,2861561.04
MKT-00880,Campaign 0880,Social,Enterprise,2025-01-14 00:00:00+00:00,2025-04-06 00:00:00+00:00,439660,4352,0.0351,3542710.32
MKT-00881,Campaign 0881,Social,Mid-Market,2024-01-02 00:00:00+00:00,2024-03-08 00:00:00+00:00,327813,3087,0.0625,1680584.2
MKT-00882,Campaign 0882,Email,SMB,2025-11-02 00:00:00+00:00,2025-12-28 00:00:00+00:00,260611,6343,0.0642,1585414.16
MKT-00883,Campaign 0883,Content,Mid-Market,2024-07-15 00:00:00+00:00,2024-09-14 00:00:00+00:00,906850,13407,0.0266,5305851.14
MKT-00884,Campaign 0884,Email,Mid-Market,2024-05-13 00:00:00+00:00,2024-06-04 00:00:00+00:00,524129,5822,0.0286,3627360.53
MKT-00885,Campaign 0885,Social,SMB,2026-01-06 00:00:00+00:00,2026-03-24 00:00:00+00:00,410557,3916,0.0284,1915862.79
MKT-00886,Campaign 0886,Email,Mid-Market,2025-02-19 00:00:00+00:00,2025-04-21 00:00:00+00:00,32798,305,0.0458,225329.07
MKT-00887,Campaign 0887,Content,Enterprise,2024-10-09 00:00:00+00:00,2024-12-18 00:00:00+00:00,221862,1955,0.0197,1247097.1
MKT-00888,Campaign 0888,Partner,Mid-Market,2023-01-17 00:00:00+00:00,2023-03-07 00:00:00+00:00,427644,4466,0.0425,3131478.82
MKT-00889,Campaign 0889,Partner,Enterprise,2023-09-30 00:00:00+00:00,2023-12-14 00:00:00+00:00,424385,8897,0.0414,2679086.46
MKT-00890,Campaign 0890,Content,SMB,2024-08-20 00:00:00+00:00,2024-10-05 00:00:00+00:00,491758,8199,0.0322,3734070.69
MKT-00891,Campaign 0891,Search,SMB,2024-11-20 00:00:00+00:00,2025-02-08 00:00:00+00:00,108949,1215,0.0434,888130.43
MKT-00892,Campaign 0892,Search,Enterprise,2024-05-25 00:00:00+00:00,2024-08-23 00:00:00+00:00,217100,2364,0.0434,1203135.63
MKT-00893,Campaign 0893,Social,Mid-Market,2024-06-02 00:00:00+00:00,2024-06-29 00:00:00+00:00,377597,10631,0.0363,1621735.66
MKT-00894,Campaign 0894,Partner,Enterprise,2023-12-08 00:00:00+00:00,2024-03-08 00:00:00+00:00,244640,3072,0.0689,882206.48
MKT-00895,Campaign 0895,Social,Enterprise,2023-01-07 00:00:00+00:00,2023-03-23 00:00:00+00:00,134340,1091,0.0355,691527.39
MKT-00896,Campaign 0896,Search,Enterprise,2025-11-23 00:00:00+00:00,2026-01-07 00:00:00+00:00,111454,2764,0.0427,716484.37
MKT-00897,Campaign 0897,Email,Enterprise,2023-05-16 00:00:00+00:00,2023-07-11 00:00:00+00:00,803665,11788,0.0324,5736966.31
MKT-00898,Campaign 0898,Search,Mid-Market,2025-01-28 00:00:00+00:00,2025-04-24 00:00:00+00:00,823871,9379,0.0575,5604590.96
MKT-00899,Campaign 0899,Content,Mid-Market,2025-01-25 00:00:00+00:00,2025-03-20 00:00:00+00:00,769360,6447,0.0239,3245065.65
MKT-00900,Campaign 0900,Search,Mid-Market,2024-10-12 00:00:00+00:00,2024-11-14 00:00:00+00:00,62252,1492,0.0444,369620.46
MKT-00901,Campaign 0901,Search,SMB,2025-02-26 00:00:00+00:00,2025-04-29 00:00:00+00:00,651868,5911,0.0275,4895766.14
MKT-00902,Campaign 0902,Content,SMB,2023-05-31 00:00:00+00:00,2023-06-29 00:00:00+00:00,822398,13105,0.0146,6254282.23
MKT-00903,Campaign 0903,Content,Enterprise,2024-02-25 00:00:00+00:00,2024-04-09 00:00:00+00:00,130776,2112,0.0313,856063.47
MKT-00904,Campaign 0904,Content,Mid-Market,2025-02-21 00:00:00+00:00,2025-04-27 00:00:00+00:00,883901,14860,0.0318,3488431.33
MKT-00905,Campaign 0905,Email,SMB,2024-10-29 00:00:00+00:00,2024-12-27 00:00:00+00:00,653959,5699,0.0506,3710857.86
MKT-00906,Campaign 0906,Social,SMB,2024-06-09 00:00:00+00:00,2024-08-01 00:00:00+00:00,536660,10751,0.0285,1717598.68
MKT-00907,Campaign 0907,Content,Mid-Market,2023-10-06 00:00:00+00:00,2023-10-30 00:00:00+00:00,147626,3553,0.0088,1038295.54
MKT-00908,Campaign 0908,Events,Enterprise,2025-03-16 00:00:00+00:00,2025-05-27 00:00:00+00:00,822468,7711,0.0102,4378305.83
MKT-00909,Campaign 0909,Search,Mid-Market,2023-01-18 00:00:00+00:00,2023-02-20 00:00:00+00:00,886562,7807,0.0446,3812591.52
MKT-00910,Campaign 0910,Search,Enterprise,2025-04-26 00:00:00+00:00,2025-05-18 00:00:00+00:00,487640,8388,0.0495,2180861.83
MKT-00911,Campaign 0911,Content,Enterprise,2025-07-20 00:00:00+00:00,2025-08-24 00:00:00+00:00,505957,4127,0.0448,1638545.13
MKT-00912,Campaign 0912,Partner,Enterprise,2025-08-05 00:00:00+00:00,2025-09-25 00:00:00+00:00,48837,410,0.0352,386197.14
MKT-00913,Campaign 0913,Search,Mid-Market,2024-09-08 00:00:00+00:00,2024-09-27 00:00:00+00:00,91781,1998,0.0471,296001.8
MKT-00914,Campaign 0914,Content,Mid-Market,2024-05-27 00:00:00+00:00,2024-08-02 00:00:00+00:00,241666,4931,0.0124,1254453.66
MKT-00915,Campaign 0915,Events,Mid-Market,2023-07-24 00:00:00+00:00,2023-09-29 00:00:00+00:00,86164,1245,0.0098,582205.36
