operating_date,warehouse_id,throughput_units,on_time_delivery_rate,fulfillment_rate,incident_count,labor_hours,downtime_minutes
2023-02-05 00:00:00+00:00,WH-South,2007,0.9946,0.9606,0,84.88,0
2023-02-06 00:00:00+00:00,WH-South,1851,0.8992,0.9602,0,73.82,0
2023-02-07 00:00:00+00:00,WH-South,2385,0.9764,0.9603,0,86.8,0
2023-02-08 00:00:00+00:00,WH-South,1921,0.9401,0.9669,1,70.32,61
2023-02-09 00:00:00+00:00,WH-South,1433,0.9244,0.9611,0,65.79,0
2023-02-10 00:00:00+00:00,WH-South,1716,0.991,0.9801,0,77.36,0
2023-02-11 00:00:00+00:00,WH-South,1901,0.9662,0.9476,0,93.62,0
2023-02-12 00:00:00+00:00,WH-South,1654,0.9153,0.9518,0,68.62,0
2023-02-13 00:00:00+00:00,WH-South,1947,0.9306,0.9696,1,99.15,35
2023-02-14 00:00:00+00:00,WH-South,2085,0.923,0.9854,0,103.73,0
2023-02-15 00:00:00+00:00,WH-South,1894,0.9243,0.956,0,73.85,0
2023-02-16 00:00:00+00:00,WH-South,1756,0.8927,0.9861,0,76.2,0
2023-02-17 00:00:00+00:00,WH-South,2137,0.9733,0.975,0,103.96,0
2023-02-18 00:00:00+00:00,WH-South,1851,0.995,0.9867,0,75.29,0
2023-02-19 00:00:00+00:00,WH-South,2215,0.9057,0.9673,0,117.45,0
2023-02-20 00:00:00+00:00,WH-South,1698,0.995,0.999,0,65.65,0
2023-02-21 00:00:00+00:00,WH-South,1824,0.9337,0.9736,0,79.12,0
2023-02-22 00:00:00+00:00,WH-South,1362,0.9229,0.999,0,56.36,0
2023-02-23 00:00:00+00:00,WH-South,1820,0.9259,0.95,0,77.67,0
2023-02-24 00:00:00+00:00,WH-South,1820,0.9289,0.9578,2,78.65,32
2023-02-25 00:00:00+00:00,WH-South,1980,0.9631,0.9487,0,90.04,0
2023-02-26 00:00:00+00:00,WH-South,2078,0.9294,0.9655,0,83.92,0
2023-02-27 00:00:00+00:00,WH-South,2005,0.9364,0.9466,0,101.23,0
2023-02-28 00:00:00+00:00,WH-South,1921,0.9466,0.9726,1,83.55,51
2023-03-01 00:00:00+00:00,WH-South,1623,0.9815,0.974,0,83.66,0
2023-03-02 00:00:00+00:00,WH-South,1973,0.947,0.9828,0,80.29,0
2023-03-03 00:00:00+00:00,WH-South,1992,0.9378,0.9508,0,89.34,0
2023-03-04 00:00:00+00:00,WH-South,1841,0.9365,0.9588,1,71.33,57
2023-03-05 00:00:00+00:00,WH-South,1763,0.9392,0.9758,0,75.07,0
2023-03-06 00:00:00+00:00,WH-South,1892,0.9214,0.9647,0,87.86,0
2023-03-07 00:00:00+00:00,WH-South,1862,0.9453,0.999,0,72.38,0
2023-03-08 00:00:00+00:00,WH-South,1804,0.9086,0.9566,1,65.9,34
2023-03-09 00:00:00+00:00,WH-South,1476,0.9126,0.9751,0,57.56,0
2023-03-10 00:00:00+00:00,WH-South,1592,0.9611,0.9677,0,70.79,0
2023-03-11 00:00:00+00:00,WH-South,1757,0.9348,0.9362,1,78.81,58
2023-03-12 00:00:00+00:00,WH-South,1645,0.8941,0.961,0,64.49,0
2023-03-13 00:00:00+00:00,WH-South,2045,0.9769,0.9774,0,94.97,0
2023-03-14 00:00:00+00:00,WH-South,1936,0.8818,0.9153,4,101.88,188
2023-03-15 00:00:00+00:00,WH-South,1616,0.875,0.9643,1,73.06,82
2023-03-16 00:00:00+00:00,WH-South,1717,0.8854,0.9663,0,82.71,0
2023-03-17 00:00:00+00:00,WH-South,1957,0.8933,0.9376,2,104.39,174
2023-03-18 00:00:00+00:00,WH-South,2092,0.93,0.9821,0,84.57,0
2023-03-19 00:00:00+00:00,WH-South,1781,0.9338,0.9693,0,82.39,0
2023-03-20 00:00:00+00:00,WH-South,2180,0.935,0.9622,0,93.0,0
2023-03-21 00:00:00+00:00,WH-South,1806,0.9321,0.9695,0,79.35,0
2023-03-22 00:00:00+00:00,WH-South,1831,0.972,0.9691,0,94.15,0
2023-03-23 00:00:00+00:00,WH-South,1722,0.8957,0.987,0,94.94,0
2023-03-24 00:00:00+00:00,WH-South,1821,0.9027,0.9697,0,86.25,0
2023-03-25 00:00:00+00:00,WH-South,1793,0.9335,0.955,0,66.88,0
2023-03-26 00:00:00+00:00,WH-South,1433,0.8917,0.9611,0,78.35,0
2023-03-27 00:00:00+00:00,WH-South,1953,0.9192,0.999,0,81.91,0
2023-03-28 00:00:00+00:00,WH-South,1634,0.9226,0.931,1,78.21,77
2023-03-29 00:00:00+00:00,WH-South,2051,0.9361,0.9624,0,79.58,0
2023-03-30 00:00:00+00:00,WH-South,1789,0.9634,0.9649,0,97.24,0
2023-03-31 00:00:00+00:00,WH-South,1786,0.9084,0.956,0,76.12,0
2023-04-01 00:00:00+00:00,WH-South,1837,0.8788,0.9677,1,84.98,79
2023-04-02 00:00:00+00:00,WH-South,1708,0.8562,0.9743,0,69.92,0
2023-04-03 00:00:00+00:00,WH-South,1948,0.995,0.9463,0,88.63,0
2023-04-04 00:00:00+00:00,WH-South,1761,0.9201,0.9644,0,86.17,0
2023-04-05 00:00:00+00:00,WH-South,2161,0.9481,0.9589,0,78.9,0
2023-04-06 00:00:00+00:00,WH-South,1706,0.9444,0.9652,0,64.29,0
2023-04-07 00:00:00+00:00,WH-South,2332,0.9187,0.9488,0,100.56,0
2023-04-08 00:00:00+00:00,WH-South,1869,0.9018,0.9687,0,78.52,0
2023-04-09 00:00:00+00:00,WH-South,1783,0.9414,0.9888,0,76.17,0
2023-04-10 00:00:00+00:00,WH-South,1963,0.9298,0.9728,0,99.31,0
2023-04-11 00:00:00+00:00,WH-South,1857,0.9137,0.9554,0,68.64,0
2023-04-12 00:00:00+00:00,WH-South,1461,0.8552,0.9461,1,56.4,45
2023-04-13 00:00:00+00:00,WH-South,2029,0.9378,0.9857,0,74.86,0
2023-04-14 00:00:00+00:00,WH-South,1786,0.9694,0.9479,0,81.95,0
2023-04-15 00:00:00+00:00,WH-South,1938,0.9194,0.9688,0,87.2,0
2023-04-16 00:00:00+00:00,WH-South,1705,0.9295,0.9889,0,62.07,0
2023-04-17 00:00:00+00:00,WH-South,1818,0.9128,0.9531,1,69.32,16
2023-04-18 00:00:00+00:00,WH-South,1784,0.9665,0.9703,0,72.55,0
2023-04-19 00:00:00+00:00,WH-South,1846,0.9749,0.9691,0,91.78,0
2023-04-20 00:00:00+00:00,WH-South,1678,0.9482,0.971,0,62.45,0
2023-04-21 00:00:00+00:00,WH-South,2051,0.995,0.9559,0,95.0,0
2023-04-22 00:00:00+00:00,WH-South,1676,0.9104,0.9466,2,69.17,162
2023-04-23 00:00:00+00:00,WH-South,1847,0.9377,0.9805,0,89.86,0
2023-04-24 00:00:00+00:00,WH-South,1849,0.9736,0.9882,0,84.55,0
2023-04-25 00:00:00+00:00,WH-South,1978,0.9206,0.9481,0,99.95,0
2023-04-26 00:00:00+00:00,WH-South,1592,0.9074,0.974,0,58.9,0
2023-04-27 00:00:00+00:00,WH-South,1606,0.9146,0.9861,1,73.53,80
2023-04-28 00:00:00+00:00,WH-South,1708,0.9578,0.9611,0,66.14,0
2023-04-29 00:00:00+00:00,WH-South,1782,0.9163,0.9484,1,64.32,32
2023-04-30 00:00:00+00:00,WH-South,1997,0.9622,0.9637,0,83.64,0
2023-05-01 00:00:00+00:00,WH-South,1825,0.9656,0.9707,0,84.11,0
2023-05-02 00:00:00+00:00,WH-South,1438,0.9246,0.9702,1,58.98,73
2023-05-03 00:00:00+00:00,WH-South,1760,0.9371,0.9796,0,65.51,0
2023-05-04 00:00:00+00:00,WH-South,1936,0.8898,0.9534,1,94.61,56
2023-05-05 00:00:00+00:00,WH-South,1576,0.9354,0.9613,2,65.06,98
2023-05-06 00:00:00+00:00,WH-South,1819,0.8882,0.969,1,74.08,39
2023-05-07 00:00:00+00:00,WH-South,1943,0.9266,0.9892,0,72.96,0
2023-05-08 00:00:00+00:00,WH-South,1748,0.9287,0.9575,1,66.87,38
2023-05-09 00:00:00+00:00,WH-South,1956,0.9002,0.9857,0,91.17,0
2023-05-10 00:00:00+00:00,WH-South,1796,0.885,0.9525,1,65.68,34
2023-05-11 00:00:00+00:00,WH-South,1593,0.9381,0.9526,1,63.6,64
2023-05-12 00:00:00+00:00,WH-South,1549,0.8991,0.9888,0,69.95,0
2023-05-13 00:00:00+00:00,WH-South,1998,0.9411,0.9858,0,88.43,0
2023-05-14 00:00:00+00:00,WH-South,1766,0.8978,0.9467,0,87.09,0
2023-05-15 00:00:00+00:00,WH-South,1622,0.9447,0.9776,0,79.11,0
2023-05-16 00:00:00+00:00,WH-South,1655,0.9082,0.9821,0,77.79,0
2023-05-17 00:00:00+00:00,WH-South,2170,0.9513,0.9834,0,90.54,0
2023-05-18 00:00:00+00:00,WH-South,1939,0.9688,0.9696,0,96.02,0
2023-05-19 00:00:00+00:00,WH-South,1878,0.9431,0.9535,0,70.83,0
2023-05-20 00:00:00+00:00,WH-South,1846,0.9404,0.9835,0,67.35,0
2023-05-21 00:00:00+00:00,WH-South,1925,0.9813,0.9489,0,72.6,0
2023-05-22 00:00:00+00:00,WH-South,2247,0.924,0.9802,0,106.8,0
2023-05-23 00:00:00+00:00,WH-South,1559,0.9815,0.9977,0,65.24,0
2023-05-24 00:00:00+00:00,WH-South,1741,0.9371,0.9321,1,81.22,37
2023-05-25 00:00:00+00:00,WH-South,1685,0.9731,0.9772,1,90.48,15
2023-05-26 00:00:00+00:00,WH-South,1686,0.9535,0.948,1,88.28,33
2023-05-27 00:00:00+00:00,WH-South,2016,0.915,0.9635,0,83.51,0
2023-05-28 00:00:00+00:00,WH-South,1706,0.995,0.9405,1,69.75,18
2023-05-29 00:00:00+00:00,WH-South,2280,0.8949,0.944,0,97.89,0
2023-05-30 00:00:00+00:00,WH-South,1677,0.9413,0.9358,1,80.84,51
2023-05-31 00:00:00+00:00,WH-South,1704,0.8406,0.9539,1,67.27,67
2023-06-01 00:00:00+00:00,WH-South,2094,0.9468,0.9577,0,75.91,0
2023-06-02 00:00:00+00:00,WH-South,1698,0.9296,0.9485,0,75.44,0
2023-06-03 00:00:00+00:00,WH-South,1943,0.9537,0.9788,0,82.01,0
2023-06-04 00:00:00+00:00,WH-South,1764,0.9645,0.9735,0,77.43,0
2023-06-05 00:00:00+00:00,WH-South,1908,0.9337,0.9637,1,98.67,60
2023-06-06 00:00:00+00:00,WH-South,1801,0.9285,0.9627,1,80.67,86
2023-06-07 00:00:00+00:00,WH-South,2035,0.9391,0.9827,0,80.74,0
2023-06-08 00:00:00+00:00,WH-South,2193,0.942,0.9646,0,107.27,0
2023-06-09 00:00:00+00:00,WH-South,1445,0.9352,0.9774,0,65.42,0
2023-06-10 00:00:00+00:00,WH-South,2187,0.9418,0.9664,1,88.41,29
2023-06-11 00:00:00+00:00,WH-South,1706,0.9177,0.9356,0,61.01,0
2023-06-12 00:00:00+00:00,WH-South,1716,0.9187,0.9874,0,89.22,0
2023-06-13 00:00:00+00:00,WH-South,1691,0.9139,0.9266,0,71.74,0
2023-06-14 00:00:00+00:00,WH-South,1925,0.9734,0.959,0,91.04,0
2023-06-15 00:00:00+00:00,WH-South,1865,0.9573,0.9692,0,82.63,0
2023-06-16 00:00:00+00:00,WH-South,1731,0.9692,0.9679,0,83.23,0
2023-06-17 00:00:00+00:00,WH-South,2030,0.9679,0.9656,0,105.97,0
2023-06-18 00:00:00+00:00,WH-South,1720,0.9559,0.9669,0,94.57,0
2023-06-19 00:00:00+00:00,WH-South,1817,0.9312,0.9677,0,67.59,0
2023-06-20 00:00:00+00:00,WH-South,1902,0.9514,0.9547,0,94.95,0
2023-06-21 00:00:00+00:00,WH-South,1757,0.933,0.9455,1,93.89,71
2023-06-22 00:00:00+00:00,WH-South,1983,0.9405,0.9535,0,72.1,0
2023-06-23 00:00:00+00:00,WH-South,1855,0.9705,0.9792,0,68.96,0
2023-06-24 00:00:00+00:00,WH-South,2123,0.9504,0.9549,0,105.84,0
2023-06-25 00:00:00+00:00,WH-South,1595,0.9257,0.9583,1,57.25,79
2023-06-26 00:00:00+00:00,WH-South,1957,0.9165,0.9788,0,78.15,0
2023-06-27 00:00:00+00:00,WH-South,1823,0.904,0.9726,1,69.96,44
2023-06-28 00:00:00+00:00,WH-South,1733,0.9072,0.985,0,75.07,0
2023-06-29 00:00:00+00:00,WH-South,1859,0.9055,0.9588,1,71.87,19
2023-06-30 00:00:00+00:00,WH-South,1642,0.9479,0.9675,0,83.08,0
2023-07-01 00:00:00+00:00,WH-South,1979,0.9297,0.9623,0,82.48,0
2023-07-02 00:00:00+00:00,WH-South,1747,0.9384,0.9779,1,79.93,45
2023-07-03 00:00:00+00:00,WH-South,1819,0.9153,0.9687,0,98.38,0
2023-07-04 00:00:00+00:00,WH-South,1808,0.9074,0.9746,0,100.28,0
2023-07-05 00:00:00+00:00,WH-South,1900,0.8991,0.9649,0,71.4,0
2023-07-06 00:00:00+00:00,WH-South,2145,0.9265,0.9649,0,77.19,0
2023-07-07 00:00:00+00:00,WH-South,1795,0.9179,0.9586,0,64.89,0
2023-07-08 00:00:00+00:00,WH-South,1952,0.8881,0.9709,0,81.17,0
2023-07-09 00:00:00+00:00,WH-South,2070,0.9265,0.9824,0,82.67,0
2023-07-10 00:00:00+00:00,WH-South,1860,0.9044,0.9722,0,81.06,0
2023-07-11 00:00:00+00:00,WH-South,1944,0.9293,0.9869,0,90.82,0
2023-07-12 00:00:00+00:00,WH-South,1651,0.9397,0.969,1,68.47,57
2023-07-13 00:00:00+00:00,WH-South,1665,0.9581,0.984,0,67.47,0
2023-07-14 00:00:00+00:00,WH-South,1537,0.9149,0.9538,1,56.4,60
2023-07-15 00:00:00+00:00,WH-South,2041,0.9308,0.9219,1,80.49,48
2023-07-16 00:00:00+00:00,WH-South,1799,0.9319,0.9652,1,96.11,57
2023-07-17 00:00:00+00:00,WH-South,1647,0.8705,0.9611,0,66.09,0
2023-07-18 00:00:00+00:00,WH-South,2052,0.9104,0.9737,1,83.47,73
2023-07-19 00:00:00+00:00,WH-South,1943,0.9124,0.9355,1,104.24,87
2023-07-20 00:00:00+00:00,WH-South,1771,0.9153,0.9746,0,79.47,0
2023-07-21 00:00:00+00:00,WH-South,1824,0.9855,0.9808,0,71.65,0
2023-07-22 00:00:00+00:00,WH-South,1617,0.9857,0.9776,0,81.56,0
2023-07-23 00:00:00+00:00,WH-South,1642,0.9551,0.9626,0,64.4,0
2023-07-24 00:00:00+00:00,WH-South,1871,0.9552,0.9818,0,70.86,0
2023-07-25 00:00:00+00:00,WH-South,1602,0.9236,0.9827,0,85.59,0
2023-07-26 00:00:00+00:00,WH-South,1893,0.8748,0.935,2,68.94,44
2023-07-27 00:00:00+00:00,WH-South,1765,0.9552,0.9717,0,77.17,0
2023-07-28 00:00:00+00:00,WH-South,1969,0.9583,0.9687,0,73.9,0
2023-07-29 00:00:00+00:00,WH-South,1768,0.9034,0.9591,1,77.16,28
2023-07-30 00:00:00+00:00,WH-South,1392,0.9307,0.9438,1,56.22,85
2023-07-31 00:00:00+00:00,WH-South,1947,0.9498,0.9876,0,72.4,0
2023-08-01 00:00:00+00:00,WH-South,1767,0.9619,0.9686,0,66.31,0
2023-08-02 00:00:00+00:00,WH-South,1963,0.9594,0.9842,0,81.73,0
2023-08-03 00:00:00+00:00,WH-South,2156,0.9227,0.9623,1,118.74,72
2023-08-04 00:00:00+00:00,WH-South,1912,0.9699,0.9971,0,74.48,0
2023-08-05 00:00:00+00:00,WH-South,2177,0.9763,0.9639,0,102.65,0
2023-08-06 00:00:00+00:00,WH-South,1793,0.9554,0.9593,0,82.63,0
2023-08-07 00:00:00+00:00,WH-South,1852,0.9129,0.9841,0,91.07,0
2023-08-08 00:00:00+00:00,WH-South,1911,0.9544,0.9519,0,88.09,0
2023-08-09 00:00:00+00:00,WH-South,1619,0.9591,0.9661,1,68.66,23
2023-08-10 00:00:00+00:00,WH-South,2013,0.9414,0.9354,2,71.92,60
2023-08-11 00:00:00+00:00,WH-South,1622,0.9687,0.9901,0,77.46,0
2023-08-12 00:00:00+00:00,WH-South,1798,0.9535,0.9804,0,80.7,0
2023-08-13 00:00:00+00:00,WH-South,1501,0.8361,0.9505,2,65.56,90
2023-08-14 00:00:00+00:00,WH-South,2063,0.995,0.978,0,98.02,0
2023-08-15 00:00:00+00:00,WH-South,1879,0.9383,0.9841,0,68.15,0
2023-08-16 00:00:00+00:00,WH-South,2037,0.8894,0.9707,1,75.35,22
2023-08-17 00:00:00+00:00,WH-South,2371,0.9253,0.9428,0,107.87,0
2023-08-18 00:00:00+00:00,WH-South,1749,0.995,0.9603,0,73.13,0
2023-08-19 00:00:00+00:00,WH-South,1811,0.9098,0.9807,1,99.8,14
2023-08-20 00:00:00+00:00,WH-South,1522,0.9662,0.9678,0,83.49,0
2023-08-21 00:00:00+00:00,WH-South,1737,0.8467,0.9607,2,77.31,98
2023-08-22 00:00:00+00:00,WH-South,1642,0.8942,0.9172,2,58.67,134
2023-08-23 00:00:00+00:00,WH-South,1973,0.9473,0.9453,0,90.13,0
2023-08-24 00:00:00+00:00,WH-South,1991,0.8833,0.976,0,102.64,0
2023-08-25 00:00:00+00:00,WH-South,1934,0.9652,0.9341,1,75.52,19
2023-08-26 00:00:00+00:00,WH-South,1866,0.995,0.9719,1,93.94,52
2023-08-27 00:00:00+00:00,WH-South,1821,0.8549,0.9304,2,70.81,70
2023-08-28 00:00:00+00:00,WH-South,1941,0.9776,0.9602,1,95.77,37
2023-08-29 00:00:00+00:00,WH-South,1657,0.8913,0.9685,0,86.27,0
2023-08-30 00:00:00+00:00,WH-South,1851,0.8633,0.9263,1,102.7,41
2023-08-31 00:00:00+00:00,WH-South,1446,0.9612,0.9956,0,61.07,0
2023-09-01 00:00:00+00:00,WH-South,1873,0.995,0.9734,0,73.18,0
2023-09-02 00:00:00+00:00,WH-South,1653,0.9308,0.9753,0,60.5,0
2023-09-03 00:00:00+00:00,WH-South,1773,0.9336,0.9475,0,86.81,0
2023-09-04 00:00:00+00:00,WH-South,1569,0.9004,0.9591,1,57.11,37
2023-09-05 00:00:00+00:00,WH-South,1536,0.9748,0.9783,0,71.91,0
2023-09-06 00:00:00+00:00,WH-South,1808,0.9008,0.9554,0,85.54,0
2023-09-07 00:00:00+00:00,WH-South,1751,0.9537,0.9628,0,80.0,0
2023-09-08 00:00:00+00:00,WH-South,1920,0.9404,0.9808,0,105.29,0
2023-09-09 00:00:00+00:00,WH-South,1491,0.8774,0.989,0,58.38,0
2023-09-10 00:00:00+00:00,WH-South,1910,0.8903,0.9728,0,94.62,0
2023-09-11 00:00:00+00:00,WH-South,1752,0.9486,0.9649,0,95.12,0
2023-09-12 00:00:00+00:00,WH-South,1931,0.9289,0.9736,0,87.22,0
2023-09-13 00:00:00+00:00,WH-South,1534,0.9435,0.9664,0,63.16,0
2023-09-14 00:00:00+00:00,WH-South,1672,0.9524,0.9609,0,70.95,0
2023-09-15 00:00:00+00:00,WH-South,1754,0.995,0.9664,0,72.38,0
2023-09-16 00:00:00+00:00,WH-South,1691,0.9653,0.9896,0,88.09,0
2023-09-17 00:00:00+00:00,WH-South,1830,0.896,0.9609,0,73.0,0
2023-09-18 00:00:00+00:00,WH-South,1767,0.9181,0.9907,1,76.61,86
2023-09-19 00:00:00+00:00,WH-South,1609,0.9114,0.9774,0,80.44,0
2023-09-20 00:00:00+00:00,WH-South,1943,0.9219,0.9785,0,99.93,0
2023-09-21 00:00:00+00:00,WH-South,1755,0.9481,0.9623,0,81.43,0
2023-09-22 00:00:00+00:00,WH-South,1839,0.9497,0.9534,0,90.58,0
2023-09-23 00:00:00+00:00,WH-South,1748,0.9141,0.9714,1,84.87,77
2023-09-24 00:00:00+00:00,WH-South,1786,0.9417,0.9767,0,78.39,0
2023-09-25 00:00:00+00:00,WH-South,1909,0.9145,0.9403,1,86.72,89
2023-09-26 00:00:00+00:00,WH-South,1974,0.9005,0.9618,0,105.24,0
2023-09-27 00:00:00+00:00,WH-South,2169,0.9833,0.9612,0,113.15,0
2023-09-28 00:00:00+00:00,WH-South,1598,0.9063,0.9698,0,70.86,0
2023-09-29 00:00:00+00:00,WH-South,2143,0.9642,0.9946,0,117.51,0
2023-09-30 00:00:00+00:00,WH-South,2084,0.928,0.9616,1,104.96,58
2023-10-01 00:00:00+00:00,WH-South,2030,0.9024,0.9693,1,85.35,81
2023-10-02 00:00:00+00:00,WH-South,1948,0.9476,0.9575,1,70.27,31
2023-10-03 00:00:00+00:00,WH-South,2063,0.9759,0.9941,0,103.48,0
2023-10-04 00:00:00+00:00,WH-South,1628,0.995,0.9702,0,65.52,0
2023-10-05 00:00:00+00:00,WH-South,1482,0.9483,0.9579,0,59.16,0
2023-10-06 00:00:00+00:00,WH-South,1667,0.9114,0.9771,1,60.49,69
2023-10-07 00:00:00+00:00,WH-South,1869,0.9146,0.999,0,77.73,0
2023-10-08 00:00:00+00:00,WH-South,1787,0.9659,0.9835,0,65.22,0
2023-10-09 00:00:00+00:00,WH-South,1950,0.9579,0.9464,0,105.61,0
2023-10-10 00:00:00+00:00,WH-South,1595,0.918,0.9397,1,64.01,57
2023-10-11 00:00:00+00:00,WH-South,1875,0.9049,0.9492,0,81.76,0
2023-10-12 00:00:00+00:00,WH-South,1744,0.9383,0.9717,0,94.33,0
2023-10-13 00:00:00+00:00,WH-South,2008,0.9618,0.9746,1,71.72,46
2023-10-14 00:00:00+00:00,WH-South,1722,0.8855,0.9744,1,90.76,60
2023-10-15 00:00:00+00:00,WH-South,2134,0.9713,0.9768,0,99.04,0
2023-10-16 00:00:00+00:00,WH-South,1772,0.9358,0.999,0,87.68,0
2023-10-17 00:00:00+00:00,WH-South,2208,0.9506,0.9449,0,87.31,0
2023-10-18 00:00:00+00:00,WH-South,1736,0.9041,0.9544,1,82.38,44
2023-10-19 00:00:00+00:00,WH-South,1728,0.9022,0.9642,0,67.34,0
2023-10-20 00:00:00+00:00,WH-South,1969,0.938,0.9395,0,102.27,0
2023-10-21 00:00:00+00:00,WH-South,1634,0.9221,0.9547,1,75.98,40
2023-10-22 00:00:00+00:00,WH-South,1915,0.9622,0.9921,0,82.22,0
2023-10-23 00:00:00+00:00,WH-South,1727,0.895,0.951,1,70.64,69
2023-10-24 00:00:00+00:00,WH-South,1683,0.9295,0.9706,0,86.53,0
2023-10-25 00:00:00+00:00,WH-South,1779,0.9463,0.9593,0,63.67,0
2023-10-26 00:00:00+00:00,WH-South,1776,0.9522,0.946,0,70.27,0
2023-10-27 00:00:00+00:00,WH-South,1821,0.8893,0.9928,1,87.94,70
2023-10-28 00:00:00+00:00,WH-South,1730,0.9471,0.9563,1,66.89,43
2023-10-29 00:00:00+00:00,WH-South,1915,0.9496,0.9894,0,93.23,0
2023-10-30 00:00:00+00:00,WH-South,1604,0.9125,0.9692,0,65.23,0
2023-10-31 00:00:00+00:00,WH-South,1721,0.9204,0.9741,1,83.45,12
2023-11-01 00:00:00+00:00,WH-South,1728,0.9157,0.9546,1,87.25,68
2023-11-02 00:00:00+00:00,WH-South,1636,0.9429,0.9683,0,87.82,0
2023-11-03 00:00:00+00:00,WH-South,2081,0.995,0.976,0,84.72,0
2023-11-04 00:00:00+00:00,WH-South,2022,0.9449,0.9876,0,85.12,0
2023-11-05 00:00:00+00:00,WH-South,1750,0.8766,0.9749,1,75.73,73
2023-11-06 00:00:00+00:00,WH-South,1993,0.9238,0.9668,0,82.08,0
2023-11-07 00:00:00+00:00,WH-South,1928,0.9318,0.972,0,91.07,0
2023-11-08 00:00:00+00:00,WH-South,1603,0.9233,0.9613,1,84.35,47
2023-11-09 00:00:00+00:00,WH-South,1644,0.9144,0.9379,1,81.52,25
2023-11-10 00:00:00+00:00,WH-South,1458,0.9328,0.9617,1,79.63,80
2023-11-11 00:00:00+00:00,WH-South,1965,0.9466,0.9636,1,94.51,72
2023-11-12 00:00:00+00:00,WH-South,1794,0.9288,0.9681,1,70.51,21
2023-11-13 00:00:00+00:00,WH-South,2094,0.8597,0.9656,0,105.46,0
2023-11-14 00:00:00+00:00,WH-South,1740,0.9115,0.9446,0,79.49,0
2023-11-15 00:00:00+00:00,WH-South,1930,0.9278,0.999,0,69.65,0
2023-11-16 00:00:00+00:00,WH-South,1974,0.9468,0.9691,0,90.63,0
2023-11-17 00:00:00+00:00,WH-South,1805,0.9216,0.9793,2,83.44,122
2023-11-18 00:00:00+00:00,WH-South,1800,0.9741,0.9749,0,87.13,0
2023-11-19 00:00:00+00:00,WH-South,1966,0.9384,0.9638,0,88.55,0
2023-11-20 00:00:00+00:00,WH-South,1760,0.8927,0.9529,3,86.68,228
2023-11-21 00:00:00+00:00,WH-South,1859,0.9517,0.9598,0,67.74,0
2023-11-22 00:00:00+00:00,WH-South,2122,0.9006,0.9685,0,83.83,0
2023-11-23 00:00:00+00:00,WH-South,1855,0.9316,0.9662,0,91.48,0
2023-11-24 00:00:00+00:00,WH-South,2024,0.9574,0.9914,0,108.22,0
2023-11-25 00:00:00+00:00,WH-South,1692,0.9332,0.9711,0,90.6,0
2023-11-26 00:00:00+00:00,WH-South,2035,0.8901,0.9797,1,95.89,31
2023-11-27 00:00:00+00:00,WH-South,1819,0.9559,0.999,0,80.75,0
2023-11-28 00:00:00+00:00,WH-South,2045,0.9171,0.9612,1,109.78,23
2023-11-29 00:00:00+00:00,WH-South,1984,0.9411,0.9557,0,109.31,0
2023-11-30 00:00:00+00:00,WH-South,1827,0.8718,0.9628,0,98.78,0
2023-12-01 00:00:00+00:00,WH-South,2018,0.9034,0.9827,0,101.56,0
2023-12-02 00:00:00+00:00,WH-South,2139,0.9429,0.9515,0,77.13,0
2023-12-03 00:00:00+00:00,WH-South,1801,0.8731,0.939,2,70.82,140
2023-12-04 00:00:00+00:00,WH-South,2049,0.9646,0.9519,1,73.18,14
2023-12-05 00:00:00+00:00,WH-South,1871,0.8962,0.9787,0,80.78,0
2023-12-06 00:00:00+00:00,WH-South,1623,0.9416,0.9599,0,63.41,0
2023-12-07 00:00:00+00:00,WH-South,1856,0.995,0.9654,0,71.9,0
2023-12-08 00:00:00+00:00,WH-South,1640,0.9526,0.9762,0,80.83,0
2023-12-09 00:00:00+00:00,WH-South,1642,0.995,0.9473,0,62.17,0
2023-12-10 00:00:00+00:00,WH-South,1502,0.9637,0.9703,0,63.47,0
2023-12-11 00:00:00+00:00,WH-South,1825,0.9677,0.9837,0,78.68,0
2023-12-12 00:00:00+00:00,WH-South,1882,0.93,0.9648,0,86.05,0
2023-12-13 00:00:00+00:00,WH-South,1982,0.9383,0.9499,0,98.07,0
2023-12-14 00:00:00+00:00,WH-South,2041,0.9421,0.9639,0,107.85,0
2023-12-15 00:00:00+00:00,WH-South,2061,0.9119,0.9313,2,83.26,74
2023-12-16 00:00:00+00:00,WH-South,1955,0.919,0.9428,1,98.07,65
2023-12-17 00:00:00+00:00,WH-South,1860,0.9535,0.9758,0,82.68,0
2023-12-18 00:00:00+00:00,WH-South,1677,0.9935,0.9856,0,81.89,0
2023-12-19 00:00:00+00:00,WH-South,2190,0.9475,0.9798,0,99.93,0
2023-12-20 00:00:00+00:00,WH-South,1727,0.934,0.9669,0,80.99,0
2023-12-21 00:00:00+00:00,WH-South,1663,0.8904,0.9773,0,62.49,0
2023-12-22 00:00:00+00:00,WH-South,1915,0.9314,0.9487,1,69.4,61
2023-12-23 00:00:00+00:00,WH-South,1671,0.9732,0.9777,0,64.92,0
2023-12-24 00:00:00+00:00,WH-South,1662,0.9359,0.9711,0,81.06,0
2023-12-25 00:00:00+00:00,WH-South,2152,0.9028,0.9584,1,109.78,57
2023-12-26 00:00:00+00:00,WH-South,1525,0.942,0.9691,0,79.47,0
