customer_id,customer_name,segment,industry,region,country,signup_date,employee_count,annual_revenue,engagement_score,customer_health_score,churn_risk_score,churn_flag
CUS-001480,Customer 01480,Mid-Market,Energy,Middle East & Africa,Country-16,2023-10-04 00:00:00+00:00,7311,6570889,55.57,31.34,76.71,1
CUS-001481,Customer 01481,Mid-Market,Telecom,Europe,Country-17,2023-12-12 00:00:00+00:00,22171,20008690,97.45,54.96,40.84,0
CUS-001482,Customer 01482,Enterprise,Retail,North America,Country-18,2024-03-11 00:00:00+00:00,13361,295453198,64.82,29.32,74.46,1
CUS-001483,Customer 01483,Mid-Market,Logistics,North America,Country-19,2024-07-09 00:00:00+00:00,13486,24502587,77.47,47.94,49.56,0
CUS-001484,Customer 01484,Enterprise,Energy,North America,Country-20,2025-06-10 00:00:00+00:00,2768,686284232,69.94,49.26,51.07,0
CUS-001485,Customer 01485,Mid-Market,Energy,Europe,Country-21,2023-11-03 00:00:00+00:00,15715,8432263,27.5,18.02,84.86,1
CUS-001486,Customer 01486,Enterprise,Manufacturing,Latin America,Country-22,2023-06-10 00:00:00+00:00,20443,235957303,74.68,64.27,28.7,0
CUS-001487,Customer 01487,SMB,Logistics,Europe,Country-23,2025-05-30 00:00:00+00:00,5303,1037245,59.67,14.17,78.84,1
CUS-001488,Customer 01488,Mid-Market,Logistics,North America,Country-00,2023-05-14 00:00:00+00:00,13603,11857577,66.87,34.55,71.52,1
CUS-001489,Customer 01489,SMB,Education,Europe,Country-01,2025-03-24 00:00:00+00:00,184,3029024,47.59,19.01,76.25,1
CUS-001490,Customer 01490,Mid-Market,Technology,Middle East & Africa,Country-02,2023-05-08 00:00:00+00:00,5296,9428800,58.33,30.16,78.8,1
CUS-001491,Customer 01491,Enterprise,Logistics,North America,Country-03,2023-11-24 00:00:00+00:00,1797,387097283,65.07,37.88,49.69,0
CUS-001492,Customer 01492,SMB,Telecom,Latin America,Country-04,2025-06-17 00:00:00+00:00,19247,3845068,56.55,5.75,100.0,1
CUS-001493,Customer 01493,Mid-Market,Energy,Latin America,Country-05,2023-05-30 00:00:00+00:00,24892,13541320,51.92,17.81,82.25,1
CUS-001494,Customer 01494,SMB,Energy,Europe,Country-06,2023-05-24 00:00:00+00:00,968,623523,35.04,18.56,80.78,1
CUS-001495,Customer 01495,Mid-Market,Logistics,Asia Pacific,Country-07,2024-07-02 00:00:00+00:00,17563,3106349,63.75,39.59,61.44,1
CUS-001496,Customer 01496,Mid-Market,Education,Europe,Country-08,2023-06-21 00:00:00+00:00,14830,8588136,53.8,27.75,62.12,1
CUS-001497,Customer 01497,SMB,Retail,North America,Country-09,2023-01-22 00:00:00+00:00,17558,2447960,61.93,39.74,68.12,1
CUS-001498,Customer 01498,Mid-Market,Logistics,Europe,Country-10,2024-09-17 00:00:00+00:00,12556,14701140,64.54,25.61,71.38,1
CUS-001499,Customer 01499,Mid-Market,Logistics,North America,Country-11,2025-05-13 00:00:00+00:00,24785,10984223,47.11,16.99,77.18,1
CUS-001500,Customer 01500,Mid-Market,Technology,Asia Pacific,Country-12,2024-11-14 00:00:00+00:00,1015,14251566,41.97,22.13,93.02,1
CUS-001501,Customer 01501,Mid-Market,Technology,Latin America,Country-13,2025-05-17 00:00:00+00:00,3751,20781669,49.97,20.21,77.34,1
CUS-001502,Customer 01502,SMB,Logistics,North America,Country-14,2024-04-19 00:00:00+00:00,6261,1349747,76.73,43.56,50.4,0
CUS-001503,Customer 01503,Mid-Market,Telecom,Asia Pacific,Country-15,2024-07-06 00:00:00+00:00,19566,9648349,54.67,13.7,91.99,1
CUS-001504,Customer 01504,Mid-Market,Telecom,North America,Country-16,2025-06-03 00:00:00+00:00,1951,21232148,68.62,38.52,63.32,1
CUS-001505,Customer 01505,SMB,Education,North America,Country-17,2024-03-29 00:00:00+00:00,3111,3528145,25.72,21.36,85.71,1
CUS-001506,Customer 01506,Mid-Market,Logistics,Asia Pacific,Country-18,2023-02-05 00:00:00+00:00,18316,2659782,42.84,22.29,78.29,1
CUS-001507,Customer 01507,SMB,Healthcare,North America,Country-19,2023-08-03 00:00:00+00:00,10475,1702922,41.36,25.97,80.71,1
CUS-001508,Customer 01508,Mid-Market,Education,Latin America,Country-20,2024-07-12 00:00:00+00:00,17651,7669688,81.82,31.89,82.48,1
CUS-001509,Customer 01509,Enterprise,Finance,North America,Country-21,2025-02-10 00:00:00+00:00,9182,281870318,53.93,27.48,67.21,1
CUS-001510,Customer 01510,SMB,Manufacturing,Latin America,Country-22,2024-06-29 00:00:00+00:00,2255,4402067,35.18,18.8,77.98,1
CUS-001511,Customer 01511,Enterprise,Education,Europe,Country-23,2024-01-01 00:00:00+00:00,14938,113886041,84.62,36.29,52.49,0
CUS-001512,Customer 01512,Enterprise,Healthcare,Europe,Country-00,2023-10-17 00:00:00+00:00,2752,74932715,94.3,47.46,55.2,0
CUS-001513,Customer 01513,Mid-Market,Healthcare,Latin America,Country-01,2024-09-06 00:00:00+00:00,11985,21743351,64.12,32.03,68.85,1
CUS-001514,Customer 01514,SMB,Healthcare,Europe,Country-02,2025-03-20 00:00:00+00:00,22010,1328133,53.46,23.57,85.27,1
CUS-001515,Customer 01515,SMB,Telecom,North America,Country-03,2023-09-08 00:00:00+00:00,4594,4593577,31.44,16.57,83.23,1
CUS-001516,Customer 01516,Enterprise,Manufacturing,Latin America,Country-04,2024-05-12 00:00:00+00:00,5041,884475157,53.48,60.11,39.31,0
CUS-001517,Customer 01517,Enterprise,Manufacturing,Europe,Country-05,2024-01-20 00:00:00+00:00,23707,361877499,55.96,37.05,64.32,1
CUS-001518,Customer 01518,SMB,Finance,North America,Country-06,2023-08-10 00:00:00+00:00,7608,1522363,31.77,10.54,87.82,1
CUS-001519,Customer 01519,Enterprise,Healthcare,Europe,Country-07,2023-12-31 00:00:00+00:00,9330,59941740,75.16,42.5,60.08,1
CUS-001520,Customer 01520,Enterprise,Manufacturing,Asia Pacific,Country-08,2023-03-21 00:00:00+00:00,17114,702458075,54.93,51.49,50.09,0
CUS-001521,Customer 01521,Mid-Market,Government,Asia Pacific,Country-09,2024-04-22 00:00:00+00:00,3223,18014784,61.51,31.92,71.86,1
CUS-001522,Customer 01522,Mid-Market,Technology,Latin America,Country-10,2023-04-07 00:00:00+00:00,1541,7147677,53.59,29.03,69.38,1
CUS-001523,Customer 01523,SMB,Retail,Asia Pacific,Country-11,2024-03-02 00:00:00+00:00,21085,3991416,36.12,17.58,86.27,1
CUS-001524,Customer 01524,SMB,Manufacturing,North America,Country-12,2025-03-18 00:00:00+00:00,23692,2781575,56.39,22.72,81.6,1
CUS-001525,Customer 01525,SMB,Education,North America,Country-13,2023-05-12 00:00:00+00:00,24675,3963564,30.57,8.96,88.75,1
CUS-001526,Customer 01526,Enterprise,Healthcare,North America,Country-14,2023-08-14 00:00:00+00:00,599,980187932,92.1,75.05,24.38,0
CUS-001527,Customer 01527,Mid-Market,Manufacturing,Latin America,Country-15,2024-10-10 00:00:00+00:00,13256,8095278,69.63,35.47,63.3,1
CUS-001528,Customer 01528,Mid-Market,Energy,North America,Country-16,2025-03-27 00:00:00+00:00,21232,5815795,44.14,24.29,67.12,1
CUS-001529,Customer 01529,Enterprise,Education,Asia Pacific,Country-17,2025-05-10 00:00:00+00:00,21122,186886025,88.83,47.67,48.93,0
CUS-001530,Customer 01530,Enterprise,Finance,Asia Pacific,Country-18,2023-04-19 00:00:00+00:00,9038,62057808,56.48,30.41,74.92,1
CUS-001531,Customer 01531,Mid-Market,Logistics,Latin America,Country-19,2023-08-04 00:00:00+00:00,12269,17477199,76.1,26.02,79.9,1
CUS-001532,Customer 01532,Enterprise,Telecom,North America,Country-20,2025-06-04 00:00:00+00:00,3772,249630681,76.66,39.52,62.85,1
CUS-001533,Customer 01533,Mid-Market,Manufacturing,North America,Country-21,2024-03-31 00:00:00+00:00,3501,21814309,35.89,22.28,70.62,1
CUS-001534,Customer 01534,SMB,Logistics,Middle East & Africa,Country-22,2025-01-20 00:00:00+00:00,9452,2429651,25.86,5.06,100.0,1
CUS-001535,Customer 01535,Enterprise,Government,Asia Pacific,Country-23,2023-01-13 00:00:00+00:00,5777,936566760,66.33,63.76,49.2,0
CUS-001536,Customer 01536,Mid-Market,Government,Europe,Country-00,2023-04-15 00:00:00+00:00,24321,4351534,70.15,32.13,72.02,1
CUS-001537,Customer 01537,SMB,Manufacturing,Latin America,Country-01,2023-07-03 00:00:00+00:00,2025,2629369,41.61,17.91,82.07,1
CUS-001538,Customer 01538,SMB,Technology,Middle East & Africa,Country-02,2023-03-19 00:00:00+00:00,13236,1770009,41.26,24.06,69.89,1
CUS-001539,Customer 01539,SMB,Energy,North America,Country-03,2025-03-12 00:00:00+00:00,13923,2342575,44.56,21.95,77.95,1
CUS-001540,Customer 01540,Mid-Market,Retail,Middle East & Africa,Country-04,2024-12-24 00:00:00+00:00,1505,5982144,30.07,4.16,92.38,1
CUS-001541,Customer 01541,SMB,Government,North America,Country-05,2023-12-18 00:00:00+00:00,11031,1961418,55.54,29.19,69.42,1
CUS-001542,Customer 01542,Enterprise,Manufacturing,Middle East & Africa,Country-06,2023-03-12 00:00:00+00:00,23540,992314523,90.76,71.52,37.5,0
CUS-001543,Customer 01543,Mid-Market,Healthcare,North America,Country-07,2023-04-06 00:00:00+00:00,2761,10343677,69.05,20.52,85.66,1
CUS-001544,Customer 01544,Enterprise,Government,North America,Country-08,2023-08-24 00:00:00+00:00,3610,44362841,66.07,37.22,60.38,1
CUS-001545,Customer 01545,Mid-Market,Technology,North America,Country-09,2024-10-16 00:00:00+00:00,4152,12697915,45.61,11.48,89.13,1
CUS-001546,Customer 01546,Mid-Market,Energy,Latin America,Country-10,2024-12-22 00:00:00+00:00,1390,6709881,42.85,16.68,83.28,1
CUS-001547,Customer 01547,Enterprise,Telecom,Middle East & Africa,Country-11,2024-04-30 00:00:00+00:00,22126,211295405,56.14,35.01,61.96,1
CUS-001548,Customer 01548,SMB,Logistics,North America,Country-12,2025-03-27 00:00:00+00:00,1159,1233774,75.7,33.52,57.07,0
CUS-001549,Customer 01549,Mid-Market,Retail,Europe,Country-13,2025-04-15 00:00:00+00:00,7044,18656173,56.9,21.26,84.53,1
CUS-001550,Customer 01550,Enterprise,Energy,North America,Country-14,2024-11-21 00:00:00+00:00,20662,259004704,84.67,39.22,69.06,1
CUS-001551,Customer 01551,Enterprise,Retail,North America,Country-15,2023-03-12 00:00:00+00:00,24882,424967196,83.89,46.55,49.2,0
CUS-001552,Customer 01552,Mid-Market,Manufacturing,Latin America,Country-16,2025-03-11 00:00:00+00:00,3846,24568475,60.0,19.24,76.19,1
CUS-001553,Customer 01553,Mid-Market,Technology,North America,Country-17,2025-03-28 00:00:00+00:00,9019,19297150,44.96,19.89,86.46,1
CUS-001554,Customer 01554,Mid-Market,Telecom,Middle East & Africa,Country-18,2024-05-18 00:00:00+00:00,4495,16136136,65.26,25.57,69.77,1
CUS-001555,Customer 01555,Enterprise,Manufacturing,Middle East & Africa,Country-19,2024-06-23 00:00:00+00:00,4831,420134597,56.84,29.26,61.04,1
CUS-001556,Customer 01556,SMB,Logistics,North America,Country-20,2024-12-02 00:00:00+00:00,23604,4587666,52.43,21.44,75.45,1
CUS-001557,Customer 01557,SMB,Finance,Europe,Country-21,2024-06-17 00:00:00+00:00,8454,4697789,29.48,8.29,100.0,1
CUS-001558,Customer 01558,Mid-Market,Education,Middle East & Africa,Country-22,2023-11-06 00:00:00+00:00,15299,22495087,51.89,26.28,70.05,1
CUS-001559,Customer 01559,Mid-Market,Retail,Latin America,Country-23,2024-09-19 00:00:00+00:00,3938,5368827,51.87,26.43,69.04,1
CUS-001560,Customer 01560,SMB,Healthcare,Asia Pacific,Country-00,2024-12-07 00:00:00+00:00,7153,1441823,63.59,39.4,57.3,0
CUS-001561,Customer 01561,SMB,Healthcare,North America,Country-01,2023-05-08 00:00:00+00:00,9040,1772626,9.92,9.71,82.23,1
CUS-001562,Customer 01562,Mid-Market,Technology,North America,Country-02,2024-09-03 00:00:00+00:00,14671,8419373,90.63,32.37,58.4,1
CUS-001563,Customer 01563,SMB,Telecom,Latin America,Country-03,2023-06-05 00:00:00+00:00,22502,1356009,32.72,0.0,98.16,1
CUS-001564,Customer 01564,SMB,Manufacturing,Europe,Country-04,2024-06-01 00:00:00+00:00,6096,3075449,42.27,6.98,83.2,1
CUS-001565,Customer 01565,SMB,Technology,Asia Pacific,Country-05,2023-04-08 00:00:00+00:00,16135,3077538,49.79,18.49,78.72,1
CUS-001566,Customer 01566,Mid-Market,Government,Latin America,Country-06,2025-06-12 00:00:00+00:00,12369,13245520,62.59,15.76,86.08,1
CUS-001567,Customer 01567,Enterprise,Manufacturing,Europe,Country-07,2024-08-24 00:00:00+00:00,19882,381542350,83.81,46.14,56.5,0
CUS-001568,Customer 01568,Enterprise,Healthcare,North America,Country-08,2024-02-27 00:00:00+00:00,8382,922233330,80.55,68.79,30.23,0
CUS-001569,Customer 01569,Mid-Market,Telecom,Europe,Country-09,2024-03-29 00:00:00+00:00,10605,8760011,86.52,34.73,56.88,0
CUS-001570,Customer 01570,Mid-Market,Logistics,Latin America,Country-10,2024-07-11 00:00:00+00:00,15575,19456686,68.24,33.62,63.5,1
CUS-001571,Customer 01571,Mid-Market,Manufacturing,Europe,Country-11,2023-04-23 00:00:00+00:00,11089,24107649,56.36,21.34,81.08,1
CUS-001572,Customer 01572,Mid-Market,Healthcare,North America,Country-12,2024-04-03 00:00:00+00:00,18976,4967862,50.26,16.69,87.65,1
CUS-001573,Customer 01573,Mid-Market,Healthcare,Middle East & Africa,Country-13,2024-10-06 00:00:00+00:00,371,8278268,49.9,36.41,61.68,1
CUS-001574,Customer 01574,SMB,Energy,Asia Pacific,Country-14,2023-08-23 00:00:00+00:00,8728,2370344,62.11,27.77,67.31,1
CUS-001575,Customer 01575,Enterprise,Retail,Asia Pacific,Country-15,2024-03-07 00:00:00+00:00,4381,488711655,96.57,61.46,39.12,0
CUS-001576,Customer 01576,Enterprise,Energy,Latin America,Country-16,2023-10-25 00:00:00+00:00,3619,425300253,86.06,60.37,37.16,0
CUS-001577,Customer 01577,SMB,Telecom,Europe,Country-17,2023-05-25 00:00:00+00:00,1356,2002870,0.0,7.09,85.78,1
CUS-001578,Customer 01578,SMB,Finance,Middle East & Africa,Country-18,2025-05-30 00:00:00+00:00,8909,3498758,12.54,2.84,99.31,1
CUS-001579,Customer 01579,SMB,Education,Latin America,Country-19,2024-06-17 00:00:00+00:00,5459,3421936,43.89,28.24,71.89,1
CUS-001580,Customer 01580,SMB,Education,North America,Country-20,2023-12-19 00:00:00+00:00,18959,2890921,41.67,15.26,76.99,1
CUS-001581,Customer 01581,SMB,Education,Europe,Country-21,2023-11-01 00:00:00+00:00,12563,2849230,44.28,28.16,67.43,1
CUS-001582,Customer 01582,Mid-Market,Education,North America,Country-22,2024-09-03 00:00:00+00:00,19682,13655374,75.52,24.59,74.08,1
CUS-001583,Customer 01583,Mid-Market,Healthcare,Asia Pacific,Country-23,2023-04-08 00:00:00+00:00,22137,17502585,74.83,31.83,57.5,0
CUS-001584,Customer 01584,Enterprise,Education,Asia Pacific,Country-00,2024-05-25 00:00:00+00:00,19644,113733378,74.45,39.26,55.65,0
CUS-001585,Customer 01585,Mid-Market,Manufacturing,Europe,Country-01,2023-07-27 00:00:00+00:00,10537,16242858,36.67,19.95,84.47,1
CUS-001586,Customer 01586,SMB,Finance,Middle East & Africa,Country-02,2025-03-11 00:00:00+00:00,24364,1292333,26.79,5.35,91.22,1
CUS-001587,Customer 01587,Mid-Market,Technology,Europe,Country-03,2024-12-06 00:00:00+00:00,9645,19032439,58.94,14.0,80.41,1
CUS-001588,Customer 01588,Mid-Market,Logistics,Latin America,Country-04,2024-11-12 00:00:00+00:00,20623,20074852,63.84,33.11,74.47,1
CUS-001589,Customer 01589,Mid-Market,Technology,Asia Pacific,Country-05,2023-05-12 00:00:00+00:00,4336,2500456,40.96,16.86,85.58,1
CUS-001590,Customer 01590,Enterprise,Technology,Europe,Country-06,2023-03-14 00:00:00+00:00,24215,966442289,81.25,67.27,37.6,0
CUS-001591,Customer 01591,Enterprise,Finance,North America,Country-07,2024-02-17 00:00:00+00:00,7598,841273592,47.47,64.05,30.46,0
CUS-001592,Customer 01592,Enterprise,Technology,Asia Pacific,Country-08,2023-11-16 00:00:00+00:00,15679,651127995,34.72,36.07,61.94,1
CUS-001593,Customer 01593,SMB,Telecom,Asia Pacific,Country-09,2024-10-13 00:00:00+00:00,8864,4160388,31.75,10.3,89.63,1
CUS-001594,Customer 01594,Mid-Market,Telecom,North America,Country-10,2024-10-02 00:00:00+00:00,5752,18263500,77.22,20.99,80.6,1
CUS-001595,Customer 01595,SMB,Technology,Latin America,Country-11,2023-12-24 00:00:00+00:00,8251,4332018,65.31,20.88,95.12,1
CUS-001596,Customer 01596,Mid-Market,Energy,Europe,Country-12,2023-05-26 00:00:00+00:00,15214,7760900,35.67,23.33,77.26,1
CUS-001597,Customer 01597,Enterprise,Finance,Europe,Country-13,2023-10-19 00:00:00+00:00,2816,333221167,50.74,28.69,78.89,1
CUS-001598,Customer 01598,Enterprise,Manufacturing,Latin America,Country-14,2024-03-29 00:00:00+00:00,4965,928642148,82.65,74.73,41.29,0
CUS-001599,Customer 01599,SMB,Healthcare,Europe,Country-15,2023-08-17 00:00:00+00:00,22999,1397597,37.83,6.73,100.0,1
CUS-001600,Customer 01600,Enterprise,Telecom,Asia Pacific,Country-16,2023-10-13 00:00:00+00:00,2156,71554184,91.13,36.56,64.54,1
CUS-001601,Customer 01601,SMB,Manufacturing,Asia Pacific,Country-17,2023-08-05 00:00:00+00:00,18066,3699713,54.43,17.46,90.57,1
CUS-001602,Customer 01602,Enterprise,Manufacturing,North America,Country-18,2023-02-28 00:00:00+00:00,7550,452142748,84.83,57.82,43.08,0
CUS-001603,Customer 01603,Mid-Market,Government,Europe,Country-19,2024-06-25 00:00:00+00:00,8000,11318207,46.49,19.62,80.1,1
CUS-001604,Customer 01604,SMB,Healthcare,North America,Country-20,2025-06-16 00:00:00+00:00,9085,4742395,50.21,13.88,92.01,1
CUS-001605,Customer 01605,Enterprise,Logistics,North America,Country-21,2025-05-06 00:00:00+00:00,9582,426790201,100.0,65.66,40.53,0
CUS-001606,Customer 01606,Enterprise,Manufacturing,Asia Pacific,Country-22,2025-04-16 00:00:00+00:00,17729,110790911,73.99,41.13,62.42,1
CUS-001607,Customer 01607,SMB,Government,North America,Country-23,2024-08-16 00:00:00+00:00,20119,1192312,43.37,22.28,76.55,1
CUS-001608,Customer 01608,Enterprise,Healthcare,Middle East & Africa,Country-00,2024-11-03 00:00:00+00:00,9092,446245331,65.9,47.64,48.98,0
CUS-001609,Customer 01609,Mid-Market,Finance,Europe,Country-01,2023-02-27 00:00:00+00:00,4308,7410620,35.57,9.44,82.12,1
CUS-001610,Customer 01610,Mid-Market,Logistics,North America,Country-02,2023-06-30 00:00:00+00:00,103,20866020,42.61,29.98,71.16,1
CUS-001611,Customer 01611,Enterprise,Healthcare,Middle East & Africa,Country-03,2024-09-27 00:00:00+00:00,18121,395392729,59.51,39.81,61.84,1
CUS-001612,Customer 01612,SMB,Technology,Europe,Country-04,2025-06-08 00:00:00+00:00,22925,3485236,20.98,11.71,94.11,1
CUS-001613,Customer 01613,SMB,Logistics,Asia Pacific,Country-05,2025-03-28 00:00:00+00:00,880,2838821,22.39,13.24,76.55,1
CUS-001614,Customer 01614,Mid-Market,Retail,Asia Pacific,Country-06,2024-07-21 00:00:00+00:00,14745,10841382,23.73,3.5,97.23,1
CUS-001615,Customer 01615,SMB,Retail,Latin America,Country-07,2023-04-09 00:00:00+00:00,5476,889893,33.04,30.07,68.51,1
CUS-001616,Customer 01616,Enterprise,Logistics,North America,Country-08,2025-05-19 00:00:00+00:00,5288,60763222,81.45,38.56,61.03,1
CUS-001617,Customer 01617,Enterprise,Healthcare,North America,Country-09,2023-10-14 00:00:00+00:00,20714,356138560,67.57,43.14,65.58,1
CUS-001618,Customer 01618,Mid-Market,Government,Middle East & Africa,Country-10,2023-02-08 00:00:00+00:00,6325,21852632,53.63,21.6,87.37,1
CUS-001619,Customer 01619,SMB,Government,North America,Country-11,2024-11-22 00:00:00+00:00,7612,3395557,54.73,33.95,73.16,1
CUS-001620,Customer 01620,Enterprise,Education,Asia Pacific,Country-12,2023-06-06 00:00:00+00:00,3125,706412660,95.65,77.31,23.35,0
CUS-001621,Customer 01621,Enterprise,Government,Asia Pacific,Country-13,2023-09-29 00:00:00+00:00,22603,267002971,100.0,55.61,43.06,0
CUS-001622,Customer 01622,Mid-Market,Education,Asia Pacific,Country-14,2024-09-01 00:00:00+00:00,22666,3793397,60.02,15.42,93.01,1
CUS-001623,Customer 01623,SMB,Finance,Latin America,Country-15,2025-05-18 00:00:00+00:00,22832,1357846,40.05,16.76,95.22,1
CUS-001624,Customer 01624,Enterprise,Government,Middle East & Africa,Country-16,2025-03-27 00:00:00+00:00,5774,390528481,66.22,42.95,68.24,1
CUS-001625,Customer 01625,Mid-Market,Finance,North America,Country-17,2023-05-28 00:00:00+00:00,4712,5827760,66.28,26.42,77.01,1
CUS-001626,Customer 01626,SMB,Technology,Asia Pacific,Country-18,2023-06-08 00:00:00+00:00,23517,615881,41.81,10.97,89.31,1
CUS-001627,Customer 01627,Mid-Market,Retail,Asia Pacific,Country-19,2024-12-29 00:00:00+00:00,15333,7599575,55.86,12.97,91.87,1
CUS-001628,Customer 01628,Enterprise,Government,North America,Country-20,2023-10-13 00:00:00+00:00,6626,752905053,70.79,69.98,35.31,0
CUS-001629,Customer 01629,Enterprise,Technology,Middle East & Africa,Country-21,2023-03-12 00:00:00+00:00,1191,676076643,58.81,56.06,41.14,0
CUS-001630,Customer 01630,Mid-Market,Government,Europe,Country-22,2024-06-13 00:00:00+00:00,19986,8739339,25.35,11.99,86.67,1
CUS-001631,Customer 01631,Mid-Market,Finance,North America,Country-23,2024-08-14 00:00:00+00:00,20060,12722596,48.63,17.13,100.0,1
CUS-001632,Customer 01632,SMB,Finance,Latin America,Country-00,2025-06-18 00:00:00+00:00,286,3092214,64.4,31.97,65.23,1
CUS-001633,Customer 01633,Mid-Market,Technology,Middle East & Africa,Country-01,2024-03-13 00:00:00+00:00,11969,23368644,77.75,37.44,68.53,1
CUS-001634,Customer 01634,Mid-Market,Education,North America,Country-02,2024-12-20 00:00:00+00:00,12094,16231860,71.16,29.38,67.02,1
CUS-001635,Customer 01635,SMB,Technology,Latin America,Country-03,2024-04-25 00:00:00+00:00,11615,745750,37.09,19.83,79.3,1
CUS-001636,Customer 01636,Mid-Market,Logistics,North America,Country-04,2025-04-11 00:00:00+00:00,9246,4214087,46.93,25.37,68.18,1
CUS-001637,Customer 01637,Mid-Market,Healthcare,North America,Country-05,2024-03-14 00:00:00+00:00,8225,7880316,80.74,42.11,51.45,0
