product_id,product_name,category,subcategory,supplier_id,unit_cost,list_price,margin_rate,demand_score,lifecycle_stage,is_active,lead_time_days,avg_predicted_demand,std_predicted_demand,safety_stock,reorder_point,optimal_inventory_target
PRD-00830,Product 0830,Operations,Procurement,SUP-00070,7131.79,8636.41,0.211,32.5,Growth,1,37,18.243397812639127,7.075618118547439,12.97,35.47,53.71
PRD-00831,Product 0831,Security,Threat Detection,SUP-00091,5713.97,6901.06,0.208,52.3,Mature,1,39,29.01367316944056,15.543898517069191,29.24,66.96,95.97
PRD-00832,Product 0832,Security,Risk Scoring,SUP-00113,5586.4,6592.66,0.18,94.12,Mature,1,44,41.608703465821925,17.51154896777971,34.99,96.02,137.63
PRD-00833,Product 0833,Automation,Workflow,SUP-00080,13889.47,17282.45,0.244,61.32,Mature,1,18,30.01673880003097,15.137415310150448,19.35,37.36,67.38
PRD-00834,Product 0834,Security,IAM,SUP-00107,14440.41,17792.61,0.232,51.15,Mature,1,44,27.34285769724196,11.05819760627354,22.1,62.2,89.54
PRD-00835,Product 0835,Analytics,Dashboards,SUP-00082,6637.14,8130.23,0.225,64.13,Intro,1,38,35.276728489348976,18.32926523864007,34.04,78.72,114.0
PRD-00836,Product 0836,Security,Compliance,SUP-00008,2154.99,2925.46,0.358,37.41,Growth,1,13,22.498246001028402,10.73038118799936,11.65,21.4,43.9
PRD-00837,Product 0837,Security,IAM,SUP-00150,851.74,1275.6,0.498,55.28,Mature,1,15,27.784376635205575,12.87504697365381,15.02,28.91,56.69
PRD-00838,Product 0838,Analytics,Data Modeling,SUP-00045,17132.83,23668.31,0.381,66.51,Growth,1,26,30.807946907836584,15.143398962289622,23.26,49.96,80.77
PRD-00839,Product 0839,Security,IAM,SUP-00143,1924.29,2737.84,0.423,71.73,Growth,1,19,30.32880862006753,15.512824763583158,20.37,39.58,69.91
PRD-00840,Product 0840,Operations,Maintenance,SUP-00077,11788.45,15653.37,0.328,69.23,Growth,1,44,30.792641959787943,15.919092181654095,31.81,76.97,107.76
PRD-00841,Product 0841,Security,Compliance,SUP-00095,1696.17,2492.31,0.469,89.07,Growth,1,32,35.79211437404009,16.60898702465199,28.3,66.48,102.27
PRD-00842,Product 0842,Finance,Revenue Ops,SUP-00141,14303.13,18963.93,0.326,51.9,Intro,1,28,26.97802181232435,14.52200211650716,23.15,48.33,75.31
PRD-00843,Product 0843,Finance,Expense Control,SUP-00033,6539.93,8609.38,0.316,37.8,Decline,1,22,19.088329906251726,9.219443399548704,13.03,27.03,46.12
PRD-00844,Product 0844,Analytics,Reporting,SUP-00017,5978.81,9540.74,0.596,57.23,Growth,1,21,28.810853420001955,12.614546741151509,17.41,37.58,66.39
PRD-00845,Product 0845,Automation,Scheduling,SUP-00030,517.99,711.32,0.373,53.73,Mature,1,34,26.82267219022379,10.525383875813922,18.49,48.89,75.71
PRD-00846,Product 0846,Automation,Workflow,SUP-00134,17364.03,23903.39,0.377,66.49,Intro,1,20,30.06971615456261,15.390810513888717,20.73,40.78,70.85
PRD-00847,Product 0847,Security,Risk Scoring,SUP-00018,8753.43,10608.85,0.212,58.42,Growth,1,42,27.419483472695287,12.680935815393935,24.76,63.15,90.57
PRD-00848,Product 0848,Security,Risk Scoring,SUP-00103,2756.38,4369.91,0.585,65.75,Mature,1,14,32.2369910798395,12.096362727193684,13.63,28.67,60.91
PRD-00849,Product 0849,Finance,Revenue Ops,SUP-00074,2355.46,3161.37,0.342,65.06,Growth,1,32,30.463042263087154,16.62021919003792,28.32,60.81,91.27
PRD-00850,Product 0850,Automation,Integration,SUP-00014,12288.78,18178.68,0.479,78.36,Decline,1,12,38.578400574619096,17.506837254696546,18.27,33.7,72.28
PRD-00851,Product 0851,Security,IAM,SUP-00031,3795.97,5600.16,0.475,63.07,Mature,1,15,30.45503748903791,16.89988923357471,19.72,34.95,65.41
PRD-00852,Product 0852,Security,Threat Detection,SUP-00131,8959.19,14063.87,0.57,66.78,Mature,1,13,27.68643144339086,13.9860045199681,15.19,27.19,54.88
PRD-00853,Product 0853,Operations,Procurement,SUP-00072,3545.21,5554.18,0.567,93.58,Growth,1,44,36.8455364216961,17.59319446334648,35.16,89.2,126.05
PRD-00854,Product 0854,Security,Threat Detection,SUP-00096,6948.35,8669.14,0.248,35.46,Growth,1,33,23.272762344072326,10.13144637966329,17.53,43.13,66.4
PRD-00855,Product 0855,Security,IAM,SUP-00056,13803.43,16949.28,0.228,66.4,Mature,1,9,29.53123994757565,14.614124641080595,13.21,22.07,51.6
PRD-00856,Product 0856,Analytics,Forecasting,SUP-00083,572.27,899.17,0.571,61.32,Growth,1,26,30.942533879105177,12.925123573647426,19.85,46.67,77.61
PRD-00857,Product 0857,Automation,Integration,SUP-00006,4170.17,5423.37,0.301,64.1,Growth,1,18,31.98121874419877,16.26772732224754,20.79,39.98,71.96
PRD-00858,Product 0858,Security,IAM,SUP-00160,16590.64,25683.25,0.548,73.14,Mature,1,15,34.783252953945535,16.13462427231262,18.82,36.21,70.99
PRD-00859,Product 0859,Finance,Budgeting,SUP-00127,11886.2,16156.59,0.359,49.1,Growth,1,38,26.399131039056016,12.499951793815837,23.21,56.65,83.05
PRD-00860,Product 0860,Analytics,Forecasting,SUP-00097,15910.14,21214.17,0.333,53.58,Mature,1,35,26.747765228606188,10.209222157972922,18.19,49.4,76.15
PRD-00861,Product 0861,Automation,Integration,SUP-00153,510.13,641.9,0.258,75.75,Decline,0,29,38.324406576522264,17.13569784565257,27.8,64.85,103.17
PRD-00862,Product 0862,Operations,Inventory Control,SUP-00155,15811.22,25424.1,0.608,60.63,Mature,1,33,27.717479745672495,16.063241722020997,27.8,58.29,86.01
PRD-00863,Product 0863,Security,Threat Detection,SUP-00065,14080.42,17011.36,0.208,46.96,Growth,0,37,21.27713712790713,10.57345855678242,19.37,45.61,66.89
PRD-00864,Product 0864,Automation,Workflow,SUP-00156,2331.1,3287.7,0.41,76.64,Decline,1,22,32.316927555070784,14.217893961857255,20.09,43.79,76.11
PRD-00865,Product 0865,Operations,Maintenance,SUP-00051,8008.08,11982.35,0.496,74.03,Decline,1,33,33.947408056536005,16.89833817059436,29.24,66.58,100.53
PRD-00866,Product 0866,Analytics,Dashboards,SUP-00137,7023.9,9579.96,0.364,65.93,Mature,1,36,29.38506621918456,16.744539920746334,30.27,65.53,94.92
PRD-00867,Product 0867,Security,Compliance,SUP-00008,15562.65,20387.91,0.31,70.19,Mature,1,13,30.888038096376494,15.560780101550833,16.9,30.28,61.17
PRD-00868,Product 0868,Finance,Planning,SUP-00058,11955.01,14934.28,0.249,72.79,Mature,1,8,32.96715633173035,17.17567898021498,14.63,23.42,56.39
PRD-00869,Product 0869,Security,Threat Detection,SUP-00003,13308.79,16846.62,0.266,61.62,Growth,1,8,28.25873543787612,15.316338276161936,13.05,20.59,48.85
PRD-00870,Product 0870,Operations,Procurement,SUP-00133,16457.82,26262.66,0.596,68.41,Growth,1,20,31.894238110457195,13.849319408556688,18.66,39.92,71.81
PRD-00871,Product 0871,Operations,Logistics,SUP-00102,5688.84,7746.13,0.362,42.88,Intro,1,22,20.43662506889637,11.527408551719024,16.29,31.28,51.72
PRD-00872,Product 0872,Operations,Procurement,SUP-00010,1298.28,1550.68,0.194,59.62,Intro,1,22,28.337224522182446,14.007285205382262,19.79,40.57,68.91
PRD-00873,Product 0873,Operations,Inventory Control,SUP-00087,7880.64,10655.4,0.352,79.53,Intro,1,23,33.49563186696667,18.398211314794356,26.58,52.26,85.76
PRD-00874,Product 0874,Finance,Revenue Ops,SUP-00037,16914.63,24505.29,0.449,99.0,Growth,1,34,38.15447070220806,20.34734885861788,35.74,78.98,117.13
PRD-00875,Product 0875,Security,IAM,SUP-00126,12183.95,17691.23,0.452,65.23,Intro,1,30,30.705718093754335,16.466680947900834,27.17,57.88,88.59
PRD-00876,Product 0876,Automation,RPA,SUP-00032,727.95,889.15,0.221,47.77,Intro,1,9,27.15202552334432,12.444892733334626,11.25,19.4,46.55
PRD-00877,Product 0877,Security,Compliance,SUP-00088,17714.75,22939.13,0.295,57.1,Mature,1,37,25.89395694071244,11.072412268607499,20.29,52.23,78.12
PRD-00878,Product 0878,Security,Compliance,SUP-00107,9753.19,14663.07,0.503,38.46,Growth,1,44,23.09122576035235,12.57722350282244,25.13,59.0,82.09
PRD-00879,Product 0879,Analytics,Reporting,SUP-00031,7174.89,11580.06,0.614,74.54,Decline,1,15,32.46367207306368,14.537154775179339,16.96,33.19,65.65
PRD-00880,Product 0880,Finance,Planning,SUP-00009,8939.62,12564.55,0.405,63.91,Mature,1,40,32.13107867635911,14.999164453071193,28.58,71.42,103.55
PRD-00881,Product 0881,Operations,Logistics,SUP-00139,9703.0,11816.69,0.218,46.89,Decline,1,41,26.00447975927105,11.289571255396853,21.78,57.32,83.32
PRD-00882,Product 0882,Automation,Workflow,SUP-00019,16569.99,25930.56,0.565,59.88,Intro,1,8,32.042613572586056,14.041241702765438,11.96,20.5,52.54
PRD-00883,Product 0883,Finance,Expense Control,SUP-00143,6593.22,9048.67,0.372,75.13,Growth,1,19,31.3631852257842,15.202870563687068,19.96,39.82,71.18
PRD-00884,Product 0884,Automation,Integration,SUP-00040,11937.83,17941.36,0.503,64.0,Mature,1,43,30.223966308505766,12.892732882876166,25.47,68.79,99.01
PRD-00885,Product 0885,Automation,RPA,SUP-00125,2128.19,2740.61,0.288,51.43,Mature,1,37,26.8154713162787,14.584401391019588,26.72,59.79,86.61
PRD-00886,Product 0886,Automation,Scheduling,SUP-00100,7676.05,12003.75,0.564,80.53,Growth,1,35,34.610534453144986,17.480775263587386,31.15,71.53,106.14
PRD-00887,Product 0887,Automation,Integration,SUP-00153,16724.16,21697.9,0.297,68.97,Mature,1,29,29.648318490544842,17.145351367086988,27.81,56.47,86.12
PRD-00888,Product 0888,Operations,Procurement,SUP-00068,13755.27,20430.74,0.485,50.13,Mature,1,17,30.09066140645451,15.960803502347193,19.82,36.87,66.96
PRD-00889,Product 0889,Finance,Revenue Ops,SUP-00141,16733.74,22696.18,0.356,63.57,Decline,1,28,27.247600325070245,12.157382544807305,19.38,44.81,72.06
PRD-00890,Product 0890,Security,IAM,SUP-00078,2382.89,3195.49,0.341,27.19,Mature,0,16,17.326635746791254,7.425707841690676,8.95,18.19,35.52
PRD-00891,Product 0891,Security,IAM,SUP-00075,8435.81,10662.56,0.264,67.56,Mature,1,8,32.326153280531805,15.137091063065546,12.9,21.52,53.85
PRD-00892,Product 0892,Finance,Revenue Ops,SUP-00137,9480.31,14687.82,0.549,99.0,Growth,1,36,37.55083228368575,17.39829372285852,31.45,76.51,114.06
PRD-00893,Product 0893,Operations,Inventory Control,SUP-00135,1763.26,2422.68,0.374,81.69,Intro,1,37,33.18003173324737,17.00290293288207,31.16,72.08,105.26
PRD-00894,Product 0894,Analytics,Dashboards,SUP-00006,9411.15,12829.7,0.363,60.22,Intro,1,18,29.3202023027571,14.374353192620978,18.37,35.96,65.28
PRD-00895,Product 0895,Security,Risk Scoring,SUP-00117,6880.26,8454.28,0.229,67.31,Growth,1,15,31.025357086623735,14.866887731049154,17.35,32.86,63.89
PRD-00896,Product 0896,Operations,Inventory Control,SUP-00141,235.83,293.11,0.243,72.32,Mature,1,28,31.63689722102604,17.943287128848564,28.6,58.13,89.77
PRD-00897,Product 0897,Security,Risk Scoring,SUP-00079,2030.65,2726.58,0.343,73.43,Growth,1,29,28.685772315276154,14.198298489974627,23.03,50.76,79.45
PRD-00898,Product 0898,Analytics,Forecasting,SUP-00098,8830.24,10587.26,0.199,61.08,Mature,1,11,30.857258953666133,15.36684047368796,15.35,26.66,57.52
PRD-00899,Product 0899,Automation,Scheduling,SUP-00066,2017.28,2911.98,0.444,25.99,Decline,1,41,18.66039069678398,8.624076951332123,16.64,42.14,60.8
PRD-00900,Product 0900,Finance,Budgeting,SUP-00143,7232.84,9130.25,0.262,57.1,Growth,0,19,28.202123815555392,14.134874789635187,18.56,36.42,64.62
