campaign_id,campaign_name,start_date,end_date,budget,leads_generated,conversion_rate,attributed_revenue,campaign_start_year,campaign_start_month,campaign_start_quarter,campaign_start_dayofweek,campaign_start_day,campaign_start_is_month_start,campaign_start_is_month_end,campaign_duration_days,cost_per_lead,revenue_per_budget,channel_frequency,target_segment_frequency,channel_target_encoded,target_segment_target_encoded,channel_Content,channel_Email,channel_Events,channel_Partner,channel_Search,channel_Social,target_segment_Enterprise,target_segment_Mid-Market,target_segment_SMB,budget_standard_scaled,leads_generated_standard_scaled,conversion_rate_standard_scaled,attributed_revenue_standard_scaled,cost_per_lead_standard_scaled
MKT-00252,Campaign 0252,2024-02-29 00:00:00+00:00,2024-03-29 00:00:00+00:00,143997,1840,0.0526,666991.61,2024,2,1,3,29,0,1,29,78.25923913043478,4.631982680194726,0.1675,0.3254166666666667,2698290.221362763,2755334.291556837,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.262768083778923,-1.0395602883704862,0.6545625285028616,-1.2182613475089705,-0.0700055074776346
MKT-00253,Campaign 0253,2024-08-19 00:00:00+00:00,2024-11-16 00:00:00+00:00,105516,2505,0.0417,892197.63,2024,8,3,0,19,0,0,89,42.122155688622755,8.455567212555442,0.17791666666666667,0.2520833333333333,2915925.030689836,2828093.8678722903,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.4124765701849442,-0.8951337172234931,-0.016304951991526234,-1.0902461845008344,-1.4642271253798294
MKT-00254,Campaign 0254,2024-07-27 00:00:00+00:00,2024-09-12 00:00:00+00:00,689110,5647,0.0258,3991664.15,2024,7,3,5,27,0,0,47,122.03116699132282,5.792491982412097,0.17791666666666667,0.3254166666666667,2915925.030689836,2755334.291556837,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.8579679197096945,-0.21274531640566957,-0.9949098088594864,0.6716015307425686,1.6187795927137647
MKT-00255,Campaign 0255,2023-02-21 00:00:00+00:00,2023-03-08 00:00:00+00:00,765028,6319,0.0319,4532645.82,2023,2,1,1,21,0,0,15,121.06789048900143,5.924810359882253,0.16791666666666666,0.4225,2855926.099785614,2841772.1179897054,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.1533232605525086,-0.06679846556239223,-0.6194702096837282,0.9791148763869865,1.5816149741103782
MKT-00256,Campaign 0256,2024-06-19 00:00:00+00:00,2024-07-13 00:00:00+00:00,720274,14310,0.0248,3489624.58,2024,6,2,2,19,0,0,24,50.33361285814116,4.844857068282348,0.17791666666666667,0.2520833333333333,2915925.030689836,2828093.8678722903,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.9792099682624154,1.66870939915283,-1.056457284134201,0.38622426866900367,-1.147417078474548
MKT-00257,Campaign 0257,2023-04-06 00:00:00+00:00,2023-04-23 00:00:00+00:00,26718,220,0.0241,204231.84,2023,4,2,3,6,0,0,17,121.44545454545455,7.643979339770941,0.15833333333333333,0.2520833333333333,2745646.1699524573,2828093.8678722903,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.7190364130118372,-1.391396446653387,-1.0995405168265011,-1.4813105652437253,1.5961819485176354
MKT-00258,Campaign 0258,2025-03-06 00:00:00+00:00,2025-03-22 00:00:00+00:00,199592,1647,0.0466,1417582.51,2025,3,1,3,6,0,0,16,121.18518518518519,7.10240144895587,0.1675,0.4225,2698290.221362763,2841772.1179897054,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0464784005133438,-1.0814765714251775,0.2852776768545748,-0.7915986125788671,1.5861403753190284
MKT-00259,Campaign 0259,2024-02-10 00:00:00+00:00,2024-05-05 00:00:00+00:00,446870,9716,0.0472,3592777.05,2024,2,1,5,10,0,0,85,45.993207081103336,8.039870767784814,0.15958333333333333,0.4225,2694009.023235263,2841772.1179897054,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.08445519161783333,0.6709715527629249,0.3222061620194032,0.44485982495538456,-1.3148762917936812
MKT-00260,Campaign 0260,2023-08-17 00:00:00+00:00,2023-11-02 00:00:00+00:00,427034,11789,0.0171,2380120.73,2023,8,3,3,17,0,0,77,36.22308932055306,5.57360943156751,0.16875,0.3254166666666667,2935005.225015562,2755334.291556837,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.16162619903317696,1.1211915256767848,-1.5303728437495023,-0.2444574343152439,-1.6918217476477229
MKT-00261,Campaign 0261,2023-08-07 00:00:00+00:00,2023-08-27 00:00:00+00:00,138927,1799,0.0342,1079608.86,2023,8,3,0,7,0,0,20,77.22456920511395,7.7710514154915895,0.1675,0.4225,2698290.221362763,2841772.1179897054,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.2824926758133952,-1.0484647837344363,-0.4779110165518848,-0.9837149329916371,-0.10992458892753515
MKT-00262,Campaign 0262,2024-08-19 00:00:00+00:00,2024-09-29 00:00:00+00:00,417901,6390,0.029,2367971.77,2024,8,3,0,19,0,0,41,65.39921752738654,5.666346263828036,0.17791666666666667,0.4225,2915925.030689836,2841772.1179897054,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.19715769785977172,-0.05137848578579597,-0.7979578879804,-0.25136333805076266,-0.5661639801039479
MKT-00263,Campaign 0263,2023-07-14 00:00:00+00:00,2023-10-09 00:00:00+00:00,547320,6983,0.0653,2682454.37,2023,7,3,4,14,0,0,87,78.37892023485608,4.901071347657678,0.16791666666666666,0.4225,2855926.099785614,2841772.1179897054,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3063407195976975,0.07741092277084609,1.436215464491735,-0.072600171319152,-0.06538803514323129
MKT-00264,Campaign 0264,2024-07-31 00:00:00+00:00,2024-09-03 00:00:00+00:00,354157,4353,0.0085,3089604.6,2024,7,3,2,31,0,1,34,81.35929244199403,8.723827567999503,0.17791666666666667,0.3254166666666667,2915925.030689836,2755334.291556837,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.44515067510738543,-0.49377987740448037,-2.059681131112047,0.1588385933384272,0.04959909067940107
MKT-00265,Campaign 0265,2023-02-23 00:00:00+00:00,2023-05-10 00:00:00+00:00,501971,4881,0.0727,2373205.69,2023,2,1,3,23,0,0,76,102.84183568940792,4.727774492948796,0.16875,0.4225,2935005.225015562,2841772.1179897054,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.12991260832131016,-0.37910735174190535,1.8916667815246224,-0.24838819057481362,0.8784270798360545
MKT-00266,Campaign 0266,2025-11-06 00:00:00+00:00,2025-12-27 00:00:00+00:00,798041,8688,0.0513,3442061.06,2025,11,4,3,6,0,0,51,91.85554788213628,4.3131381219761895,0.17791666666666667,0.3254166666666667,2915925.030689836,2755334.291556837,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.2817587549970912,0.44770762022291133,0.5745508106457325,0.3591874613667799,0.45456000196140023
MKT-00267,Campaign 0267,2023-06-27 00:00:00+00:00,2023-08-24 00:00:00+00:00,162970,2012,0.004,1056152.18,2023,6,2,1,27,0,0,58,80.99900596421472,6.480653985396085,0.16791666666666666,0.4225,2855926.099785614,2841772.1179897054,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.1889545365067253,-1.0022048444046474,-2.336644769848262,-0.997048549534524,0.03569871056802352
MKT-00268,Campaign 0268,2025-07-14 00:00:00+00:00,2025-08-12 00:00:00+00:00,655801,8178,0.0317,4911778.94,2025,7,3,0,14,0,0,29,80.19087796527268,7.4897399363526445,0.1675,0.3254166666666667,2698290.221362763,2755334.291556837,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7283808514500817,0.3369443852079241,-0.6317797047386711,1.1946277128492766,0.004519948508510208
MKT-00269,Campaign 0269,2026-02-09 00:00:00+00:00,2026-03-17 00:00:00+00:00,707175,5914,0.0491,2812180.22,2026,2,1,0,9,0,0,36,119.57642881298614,3.9766397567787326,0.16875,0.4225,2935005.225015562,2841772.1179897054,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.9282489364952452,-0.15475750513311742,0.4391463650413607,0.0011406453522629745,1.524072197745444
MKT-00270,Campaign 0270,2025-10-08 00:00:00+00:00,2025-10-25 00:00:00+00:00,815044,13215,0.0311,6266556.88,2025,10,4,2,8,0,0,17,61.67567158531971,7.688611755929741,0.16875,0.3254166666666667,2935005.225015562,2755334.291556837,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.3479081116760128,1.4308942180912394,-0.6687081899034998,1.9647319881653922,-0.709823837326262
MKT-00271,Campaign 0271,2025-08-26 00:00:00+00:00,2025-09-16 00:00:00+00:00,249554,4787,0.0376,2155164.52,2025,8,3,1,26,0,0,21,52.13160643409233,8.636064819638234,0.15958333333333333,0.4225,2694009.023235263,2841772.1179897054,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.8521036338020411,-0.3995225362348638,-0.26864960061785553,-0.3723305963774413,-1.0780478523587536
MKT-00272,Campaign 0272,2025-10-03 00:00:00+00:00,2025-12-08 00:00:00+00:00,495999,7841,0.0784,3011732.34,2025,10,4,4,3,0,0,66,63.25711006249203,6.072053250107359,0.15833333333333333,0.2520833333333333,2745646.1699524573,2828093.8678722903,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.10667882851265759,0.26375377697253055,2.2424873905904947,0.11457321332011337,-0.6488096241619299
MKT-00273,Campaign 0273,2024-08-09 00:00:00+00:00,2024-11-07 00:00:00+00:00,411931,3890,0.0352,3546255.99,2024,8,3,4,9,0,0,90,105.8948586118252,8.608859226423844,0.16791666666666666,0.4225,2855926.099785614,2841772.1179897054,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.22038369676426867,-0.5943355201729884,-0.41636354127717023,0.41841558923197353,0.9962171766832193
MKT-00274,Campaign 0274,2023-04-26 00:00:00+00:00,2023-05-27 00:00:00+00:00,748057,12101,0.0247,2969500.14,2023,4,2,2,26,0,0,31,61.81778365424345,3.9696174756736453,0.16875,0.4225,2935005.225015562,2841772.1179897054,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0872983983400768,1.1889525635683065,-1.0626120316616723,0.09056691914026789,-0.7043409455213016
MKT-00275,Campaign 0275,2025-05-12 00:00:00+00:00,2025-07-25 00:00:00+00:00,176275,1883,0.0567,1128159.59,2025,5,2,0,12,0,0,74,93.61391396707381,6.399997674088782,0.15958333333333333,0.2520833333333333,2694009.023235263,2828093.8678722903,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.1371920716115274,-1.0302214273790267,0.9069071771291908,-0.9561169601882725,0.5224003414219284
MKT-00276,Campaign 0276,2024-08-03 00:00:00+00:00,2024-08-19 00:00:00+00:00,231606,3350,0.0196,1887836.98,2024,8,3,5,3,0,0,16,69.13611940298507,8.151071129418064,0.16875,0.2520833333333333,2935005.225015562,2828093.8678722903,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.9219294676944886,-0.711614239600622,-1.3765041555627162,-0.524289139091637,-0.4219888314003179
MKT-00277,Campaign 0277,2023-09-23 00:00:00+00:00,2023-11-09 00:00:00+00:00,275638,3890,0.0532,1587121.17,2023,9,3,5,23,0,0,47,70.85809768637532,5.7579911695774895,0.15958333333333333,0.3254166666666667,2694009.023235263,2755334.291556837,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.7506250818045707,-0.5943355201729884,0.69149101366769,-0.6952267696055712,-0.3555523866294888
MKT-00278,Campaign 0278,2025-09-28 00:00:00+00:00,2025-12-08 00:00:00+00:00,270168,2651,0.0513,2114373.62,2025,9,3,6,28,0,0,71,101.91173142210486,7.8261438068165,0.17791666666666667,0.4225,2915925.030689836,2841772.1179897054,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.771905854670165,-0.8634250264152811,0.5745508106457325,-0.39551760404601327,0.8425422946550628
MKT-00279,Campaign 0279,2024-05-05 00:00:00+00:00,2024-06-14 00:00:00+00:00,777399,15007,0.0712,5338153.02,2024,5,2,6,5,0,0,40,51.80242553475045,6.866683672091165,0.15958333333333333,0.4225,2694009.023235263,2841772.1179897054,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.2014520432070366,1.820085820339979,1.7993455686125506,1.436994001963768,-1.090748133686159
MKT-00280,Campaign 0280,2025-08-06 00:00:00+00:00,2025-11-01 00:00:00+00:00,463254,5115,0.0486,2157602.83,2025,8,3,2,6,0,0,87,90.56774193548387,4.65749422563,0.16875,0.3254166666666667,2935005.225015562,2755334.291556837,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.02071402477507318,-0.3282865733232641,0.40837262740400343,-0.37094457369423606,0.40487456197903726
MKT-00281,Campaign 0281,2023-12-25 00:00:00+00:00,2024-01-13 00:00:00+00:00,640132,7415,0.0383,5275958.81,2023,12,4,0,25,0,0,19,86.3293324342549,8.241985731067967,0.17791666666666667,0.4225,2915925.030689836,2841772.1179897054,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6674213578429523,0.17123389831295294,-0.22556636792555546,1.401640586760603,0.241350514399198
MKT-00282,Campaign 0282,2025-11-18 00:00:00+00:00,2025-12-11 00:00:00+00:00,461026,4286,0.0415,2433268.52,2025,11,4,1,18,0,0,23,107.56556229584695,5.277942068343217,0.17791666666666667,0.4225,2915925.030689836,2841772.1179897054,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.02938195200442313,-0.5083311259260571,-0.028614447046469055,-0.21424632805630736,1.0606753722961177
MKT-00283,Campaign 0283,2025-12-04 00:00:00+00:00,2026-01-25 00:00:00+00:00,706953,6031,0.0762,2443356.42,2025,12,4,3,4,0,0,52,117.21986403581495,3.456179434842203,0.15958333333333333,0.2520833333333333,2694009.023235263,2828093.8678722903,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9273852561339725,-0.1293471159237968,2.1070829449861233,-0.20851200460034575,1.4331524764123882
MKT-00284,Campaign 0284,2023-02-18 00:00:00+00:00,2023-04-09 00:00:00+00:00,57218,1195,0.043,257214.47,2023,2,1,5,18,0,0,50,47.88117154811715,4.4953418504666365,0.1675,0.2520833333333333,2698290.221362763,2828093.8678722903,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.600377624638779,-1.179643203242382,0.06370676586560231,-1.4511933418406837,-1.2420358568985879
MKT-00285,Campaign 0285,2026-02-02 00:00:00+00:00,2026-02-18 00:00:00+00:00,225972,3886,0.0386,1734494.84,2026,2,1,0,2,0,0,16,58.15028306742151,7.675706901740039,0.16875,0.3254166666666667,2935005.225015562,2755334.291556837,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.943848274700843,-0.5952042514280079,-0.207102125343141,-0.6114543003431719,-0.845838490835095
MKT-00286,Campaign 0286,2024-04-27 00:00:00+00:00,2024-05-27 00:00:00+00:00,546271,11429,0.041,3946316.33,2024,4,2,5,27,0,0,30,47.796920115495666,7.224099997986348,0.16875,0.4225,2935005.225015562,2841772.1179897054,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.3022596353680798,1.0430057127250292,-0.05938818468382632,0.6458242066312344,-1.245286400592554
MKT-00287,Campaign 0287,2023-03-15 00:00:00+00:00,2023-05-22 00:00:00+00:00,257954,2065,0.0496,1790703.7,2023,3,1,2,15,0,0,68,124.91719128329298,6.9419497274707895,0.16875,0.2520833333333333,2935005.225015562,2828093.8678722903,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.8194238363484776,-0.990694155275639,0.4699201026787179,-0.579503172325362,1.7301266377550375
MKT-00288,Campaign 0288,2023-05-14 00:00:00+00:00,2023-05-31 00:00:00+00:00,32064,357,0.036,118481.6,2023,5,2,6,14,0,0,17,89.81512605042016,3.6951596806387226,0.1675,0.4225,2698290.221362763,2841772.1179897054,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.6982380562038908,-1.361642401168969,-0.36712556105739896,-1.5300540710860058,0.3758375385949555
MKT-00289,Campaign 0289,2024-02-08 00:00:00+00:00,2024-03-29 00:00:00+00:00,704546,5897,0.0255,5288181.74,2024,2,1,3,8,0,0,50,119.47532643717145,7.505800529702816,0.17791666666666667,0.2520833333333333,2915925.030689836,2828093.8678722903,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.9180209379826955,-0.15844961296695032,-1.0133740514419007,1.4085885376918752,1.5201715199774364
MKT-00290,Campaign 0290,2023-05-21 00:00:00+00:00,2023-07-04 00:00:00+00:00,192088,1578,0.0313,1271517.88,2023,5,2,6,21,0,0,44,121.72877059569075,6.619455041439339,0.1675,0.4225,2698290.221362763,2841772.1179897054,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.075672352905194,-1.096462185574264,-0.6563986948485567,-0.8746269766482339,1.6071126967772176
MKT-00291,Campaign 0291,2025-06-28 00:00:00+00:00,2025-07-15 00:00:00+00:00,794579,6827,0.0278,3121887.79,2025,6,2,5,28,0,0,17,116.38772520873005,3.9289835120233483,0.16875,0.4225,2935005.225015562,2841772.1179897054,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.2682900099037295,0.04353040382508527,-0.8718148583100576,0.1771895141098729,1.401047341428662
MKT-00292,Campaign 0292,2024-10-04 00:00:00+00:00,2024-12-19 00:00:00+00:00,301323,5108,0.0395,1710148.16,2024,10,4,4,4,0,0,76,58.99040720438528,5.6754650657268115,0.16875,0.4225,2935005.225015562,2841772.1179897054,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.6506988201861446,-0.32980685301954826,-0.1517093975958981,-0.6252938247435719,-0.8134252708982297
MKT-00293,Campaign 0293,2023-10-19 00:00:00+00:00,2023-11-12 00:00:00+00:00,490013,6079,0.0322,2438847.35,2023,10,4,3,19,0,0,24,80.60750123375556,4.977107444088218,0.16791666666666666,0.2520833333333333,2855926.099785614,2828093.8678722903,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08339058237491576,-0.11892234086356271,-0.6010059671013138,-0.2110751213903191,0.020593884535340126
MKT-00294,Campaign 0294,2026-02-07 00:00:00+00:00,2026-03-17 00:00:00+00:00,773666,13811,0.0391,5564827.66,2026,2,1,5,7,0,0,38,56.01810151328651,7.192803690481423,0.16875,0.3254166666666667,2935005.225015562,2755334.291556837,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.1869289856005898,1.560335175089146,-0.17632838770578374,1.565843981149096,-0.9281011787150955
MKT-00295,Campaign 0295,2024-06-21 00:00:00+00:00,2024-07-26 00:00:00+00:00,323596,4388,0.0396,1792926.77,2024,6,2,4,21,0,0,35,73.74567000911577,5.540633289657475,0.17791666666666667,0.4225,2915925.030689836,2841772.1179897054,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.5640467810571896,-0.4861784789230597,-0.1455546500684265,-0.5782394997626635,-0.2441456162933235
MKT-00296,Campaign 0296,2025-05-19 00:00:00+00:00,2025-06-09 00:00:00+00:00,194742,2655,0.0462,1366745.03,2025,5,2,0,19,0,0,21,73.34915254237288,7.018234535950129,0.16875,0.2520833333333333,2935005.225015562,2828093.8678722903,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.065347093090699,-0.8625562951602616,0.26065868674468873,-0.8204964559363531,-0.2594438410351992
MKT-00297,Campaign 0297,2024-03-01 00:00:00+00:00,2024-05-06 00:00:00+00:00,392863,3350,0.0266,3275760.53,2024,3,1,4,1,1,0,66,117.27253731343284,8.338175216296774,0.17791666666666667,0.3254166666666667,2915925.030689836,2755334.291556837,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.29456683698385794,-0.711614239600622,-0.9456718286397149,0.26465628739421276,1.435184688626162
MKT-00298,Campaign 0298,2024-09-10 00:00:00+00:00,2024-11-10 00:00:00+00:00,370443,3797,0.0692,2072855.65,2024,9,3,1,10,0,0,61,97.5620226494601,5.595612955299465,0.17791666666666667,0.4225,2915925.030689836,2841772.1179897054,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.38179077256825017,-0.614533521852192,1.6762506180631216,-0.4191179043280258,0.674724158137069
MKT-00299,Campaign 0299,2024-08-17 00:00:00+00:00,2024-09-18 00:00:00+00:00,560302,5506,0.0619,4542229.79,2024,8,3,5,17,0,0,32,101.76207773338176,8.106752769042409,0.16875,0.2520833333333333,2935005.225015562,2828093.8678722903,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.3568465684717644,-0.24336809314510724,1.2269540485577057,0.9845627479927946,0.8367684361102102
MKT-00300,Campaign 0300,2025-08-19 00:00:00+00:00,2025-11-06 00:00:00+00:00,601029,5915,0.0506,3104855.82,2025,8,3,1,19,0,0,79,101.61098901098902,5.16590018118926,0.17791666666666667,0.4225,2915925.030689836,2841772.1179897054,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5152930102445361,-0.15454032231936254,0.5314675779534325,0.16750793270321376,0.8309392118641424
MKT-00301,Campaign 0301,2025-06-10 00:00:00+00:00,2025-06-30 00:00:00+00:00,886398,10527,0.0538,4402006.49,2025,6,2,1,10,0,0,20,84.20233684810488,4.96617376167365,0.16875,0.4225,2935005.225015562,2841772.1179897054,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.6255074292357239,0.8471068147181301,0.7284194988325189,0.9048548049855929,0.15928790876119847
MKT-00302,Campaign 0302,2024-12-26 00:00:00+00:00,2025-02-04 00:00:00+00:00,152968,2315,0.0238,623100.45,2024,12,4,3,26,0,0,40,66.0768898488121,4.073403914544218,0.1675,0.3254166666666667,2698290.221362763,2755334.291556837,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.2278668381889326,-0.9363984518369197,-1.1180047594089153,-1.2432106539352201,-0.5400183891929702
MKT-00303,Campaign 0303,2023-06-25 00:00:00+00:00,2023-07-14 00:00:00+00:00,194035,1756,0.0327,1411962.14,2023,6,2,6,25,0,0,19,110.49829157175398,7.276842528409823,0.1675,0.2520833333333333,2698290.221362763,2828093.8678722903,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.068097642709707,-1.057803644725896,-0.5702322294639566,-0.794793432067778,1.1738243640377493
MKT-00304,Campaign 0304,2023-04-09 00:00:00+00:00,2023-05-27 00:00:00+00:00,84729,1279,0.0344,624302.32,2023,4,2,6,9,0,0,48,66.24628616106332,7.368224810867589,0.16875,0.4225,2935005.225015562,2841772.1179897054,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.4933473975262808,-1.1613998468869722,-0.46560152149694195,-1.2425274680063336,-0.5334828313106121
MKT-00305,Campaign 0305,2023-03-23 00:00:00+00:00,2023-04-18 00:00:00+00:00,92919,1134,0.0193,365626.57,2023,3,1,3,23,0,0,26,81.93915343915344,3.934895661812977,0.15833333333333333,0.2520833333333333,2745646.1699524573,2828093.8678722903,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.4614845950090563,-1.1928913548814295,-1.3949683981451304,-1.3895680235940655,0.07197097741231226
MKT-00306,Campaign 0306,2024-12-21 00:00:00+00:00,2025-01-17 00:00:00+00:00,24332,500,0.036,204342.21,2024,12,4,5,21,0,0,27,48.664,8.398085237547262,0.15833333333333333,0.2520833333333333,2745646.1699524573,2828093.8678722903,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.7283190316694805,-1.3305852588020215,-0.36712556105739896,-1.4812478269850355,-1.2118331884269773
MKT-00307,Campaign 0307,2025-09-28 00:00:00+00:00,2025-12-27 00:00:00+00:00,339735,3847,0.0784,1805799.88,2025,9,3,6,28,0,0,90,88.3116714322849,5.315318939761873,0.16791666666666666,0.2520833333333333,2855926.099785614,2828093.8678722903,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.5012587749734918,-0.6036743811644482,2.2424873905904947,-0.5709219632462257,0.31783205695407274
MKT-00308,Campaign 0308,2023-03-31 00:00:00+00:00,2023-06-30 00:00:00+00:00,886305,11464,0.0437,6064557.08,2023,3,1,4,31,0,1,91,77.31202023726448,6.842517056769396,0.15833333333333333,0.3254166666666667,2745646.1699524573,2755334.291556837,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.625145617192488,1.05060711120645,0.10678999855790282,1.8499080712709377,-0.1065505999965123
MKT-00309,Campaign 0309,2024-11-24 00:00:00+00:00,2024-12-12 00:00:00+00:00,58917,516,0.0665,472834.68,2024,11,4,6,24,0,0,18,114.18023255813954,8.02543714038393,0.1675,0.4225,2698290.221362763,2841772.1179897054,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.5937677465585882,-1.3271103337819434,1.5100724348213928,-1.3286270963602187,1.3158790411210493
MKT-00310,Campaign 0310,2024-03-04 00:00:00+00:00,2024-06-01 00:00:00+00:00,53664,862,0.0654,323203.5,2024,3,1,0,4,0,0,89,62.25522041763341,6.022724731663685,0.15833333333333333,0.3254166666666667,2745646.1699524573,2755334.291556837,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.6142042913232988,-1.251965080222756,1.4423702120192068,-1.4136828151140948,-0.6874639943704017
MKT-00311,Campaign 0311,2025-11-21 00:00:00+00:00,2025-12-31 00:00:00+00:00,318459,5106,0.0269,2590058.89,2025,11,4,4,21,0,0,40,62.369565217391305,8.133099990893648,0.1675,0.4225,2698290.221362763,2841772.1179897054,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.5840320333808748,-0.330241218647058,-0.9272075860573005,-0.1251210694435226,-0.6830524044872875
MKT-00312,Campaign 0312,2024-02-27 00:00:00+00:00,2024-05-13 00:00:00+00:00,606595,13135,0.0426,4521999.85,2024,2,1,1,27,0,0,76,46.181575942139325,7.4547265473668585,0.17791666666666667,0.2520833333333333,2915925.030689836,2828093.8678722903,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5369472665095998,1.4135195929908493,0.03908777575571667,0.9730633259669319,-1.3076087451855307
