customer_id,customer_name,segment,industry,region,country,signup_date,employee_count,annual_revenue,engagement_score,customer_health_score,churn_risk_score,churn_flag,total_orders,total_revenue,total_margin,recent_order_count,recent_revenue,recent_avg_discount,recent_avg_shipping_days,recent_last_order,days_since_last_order,order_velocity,revenue_90d_target,signup_year,signup_month,signup_quarter,signup_dayofweek,signup_day,signup_is_month_start,signup_is_month_end,recent_order_year,recent_order_month,recent_order_quarter,recent_order_dayofweek,recent_order_day,recent_order_is_month_start,recent_order_is_month_end,recent_revenue_ratio,customer_value_proxy,segment_frequency,industry_frequency,region_frequency,total_orders_standard_scaled,total_revenue_standard_scaled,recent_revenue_standard_scaled,days_since_last_order_standard_scaled,customer_value_proxy_standard_scaled
CUS-001287,Customer 01287,Mid-Market,Manufacturing,Middle East & Africa,Country-15,2023-10-10 00:00:00+00:00,20870,14754148,40.38,15.96,86.81,1,11.0,1220906.8,468051.3,1,4364.64,0.0292,4.0,2026-07-05 00:00:00+00:00,30,0.3667,4006.33,2023,10,4,1,10,0,0,2026,7,3,6,5,0,0,0.0002958246047145522,12315.5715,0.419125,0.100875,0.1235,-0.27942698679834554,-0.23013829535248362,-0.7974018970924249,-0.5248619502074443,-0.7110962497347972
CUS-001288,Customer 01288,Mid-Market,Finance,Middle East & Africa,Country-16,2024-04-25 00:00:00+00:00,16070,5487633,46.45,15.82,94.08,1,13.0,1307641.34,548222.2,2,179721.34999999998,0.0291,9.0,2026-05-25 00:00:00+00:00,71,0.1831,227911.77,2024,4,2,3,25,0,0,2026,5,2,0,25,0,0,0.0327502495155926,156235.15949999998,0.419125,0.099875,0.1235,-0.13971349339917277,-0.17357429090276025,-0.40634806714435096,-0.41328726418741024,-0.3957658473724436
CUS-001289,Customer 01289,Mid-Market,Healthcare,Asia Pacific,Country-17,2025-01-25 00:00:00+00:00,19200,3169030,57.87,33.42,65.19,1,11.0,772228.35,385797.02,1,13802.76,0.1141,16.0,2026-03-13 00:00:00+00:00,144,0.0764,17231.09,2025,1,1,5,25,0,0,2026,3,1,4,13,0,0,0.004355515725632133,13461.985499999999,0.419125,0.100625,0.186,-0.27942698679834554,-0.5227443302988265,-0.7763544391792974,-0.21462989639564214,-0.7085844360691422
CUS-001290,Customer 01290,Mid-Market,Finance,Middle East & Africa,Country-18,2024-12-09 00:00:00+00:00,8182,21263676,51.69,18.54,85.64,1,9.0,1189849.91,541424.89,2,324797.29000000004,0.0458999999999999,14.0,2026-04-28 00:00:00+00:00,98,0.0918,391820.32,2024,12,4,0,9,0,0,2026,4,2,1,28,0,0,0.015274747884608477,269351.02800000005,0.419125,0.099875,0.1235,-0.4191404801975183,-0.25039207273061437,-0.08282179905733554,-0.3398112514425097,-0.1479269477247311
CUS-001291,Customer 01291,Mid-Market,Government,Latin America,Country-19,2023-09-11 00:00:00+00:00,19553,14397610,55.19,15.11,85.14,1,7.0,643382.1599999999,283598.6,2,334750.65,0.05415,8.0,2026-08-03 00:00:00+00:00,1,7.0,313651.12,2023,9,3,0,11,0,0,2026,8,3,0,3,0,0,0.023250431842507194,418678.152,0.419125,0.100375,0.15975,-0.5588539735966911,-0.6067714833164122,-0.06062533136099271,-0.6037806305630783,0.17925146314268378
CUS-001292,Customer 01292,Mid-Market,Finance,Europe,Country-20,2023-02-27 00:00:00+00:00,23787,9908751,64.79,23.04,76.66,1,10.0,1196601.3,593759.59,2,262447.6,0.06705,12.0,2026-08-02 00:00:00+00:00,2,5.0,319547.79,2023,2,1,0,27,0,0,2026,8,3,6,2,0,0,0.026486446172681095,341820.76649999997,0.419125,0.099875,0.211125,-0.34928373349793196,-0.2459891479672868,-0.22186458259595893,-0.6010592967577115,0.010855551015464916
CUS-001293,Customer 01293,Mid-Market,Energy,Asia Pacific,Country-21,2023-09-13 00:00:00+00:00,4107,2775790,78.4,33.66,74.4,1,6.0,643380.22,269379.09,0,0.0,0.0,0.0,,999,0.006,0.0,2023,9,3,2,13,0,0,0,0,0,0,0,0,0,0.0,150.0,0.419125,0.100375,0.186,-0.6287107202962775,-0.6067727484890715,-0.8071352525388437,2.1121105071928743,-0.737751235406817
CUS-001294,Customer 01294,Mid-Market,Energy,North America,Country-22,2024-12-29 00:00:00+00:00,4760,15281395,69.23,34.97,65.8,1,19.0,1501282.89,579355.35,8,696670.04,0.0645,11.625,2026-07-20 00:00:00+00:00,15,1.2667,888846.15,2024,12,4,6,29,0,0,2026,7,3,0,20,0,0,0.0455894268815118,621431.6684999999,0.419125,0.100375,0.319625,0.27942698679834554,-0.04729078843821367,0.7464721762962319,-0.5656819572879447,0.623488059611589
CUS-001295,Customer 01295,Mid-Market,Manufacturing,North America,Country-23,2024-04-08 00:00:00+00:00,14113,22256901,58.79,36.8,60.1,1,10.0,1181969.38,520077.83,3,436245.29,0.102,10.0,2026-07-26 00:00:00+00:00,9,1.1111,394892.43,2024,4,2,0,8,0,0,2026,7,3,6,26,0,0,0.01960045066471743,340487.9665,0.419125,0.100875,0.319625,-0.34928373349793196,-0.2555313671107561,0.1657125583678975,-0.5820099601201447,0.00793536227598255
CUS-001296,Customer 01296,Mid-Market,Healthcare,North America,Country-00,2024-11-13 00:00:00+00:00,18105,21303818,56.88,30.45,66.04,1,7.0,830408.92,420939.19,4,572791.19,0.07315,12.25,2026-07-27 00:00:00+00:00,8,0.875,602971.52,2024,11,4,2,13,0,0,2026,7,3,0,27,0,0,0.026886785739532695,462031.50800000003,0.419125,0.100625,0.319625,-0.5588539735966911,-0.4848018218083515,0.47021643026824683,-0.5847312939255115,0.27423944484284246
CUS-001297,Customer 01297,Enterprise,Telecom,Europe,Country-01,2024-03-21 00:00:00+00:00,36,787788051,87.42,71.59,26.26,0,38.0,4752151.19,1833924.64,5,930877.92,0.08786,12.8,2026-06-12 00:00:00+00:00,53,0.717,1115561.26,2024,3,1,3,21,0,0,2026,6,2,4,12,0,0,0.0011816349826814015,780722.609,0.286875,0.098375,0.211125,1.606705174090487,2.0727657540495263,1.2687669232609697,-0.4622712726840106,0.9724973713985489
CUS-001298,Customer 01298,Enterprise,Telecom,North America,Country-02,2024-04-21 00:00:00+00:00,13762,684048052,98.38,74.12,21.03,0,57.0,6541527.08,2876916.04,16,1993948.3,0.0709375,10.0,2026-07-29 00:00:00+00:00,6,9.5,1863603.34,2024,4,2,6,21,0,0,2026,7,3,2,29,0,0,0.0029149243158724763,1687340.489,0.286875,0.098375,0.319625,2.9339833613826283,3.239708771262596,3.63946459204909,-0.5901739615362448,2.9589134309644236
CUS-001299,Customer 01299,SMB,Retail,Europe,Country-03,2023-02-28 00:00:00+00:00,3205,4806843,52.94,30.53,67.81,1,8.0,1331225.1800000002,435062.4,0,0.0,0.0,0.0,,999,0.008,0.0,2023,2,1,1,28,0,1,0,0,0,0,0,0,0,0.0,200.0,0.294,0.099375,0.211125,-0.48899722689710473,-0.15819406947423167,-0.8071352525388437,2.1121105071928743,-0.7376416845087271
CUS-001300,Customer 01300,Mid-Market,Energy,Asia Pacific,Country-04,2023-01-21 00:00:00+00:00,24468,17801305,51.14,31.9,68.51,1,16.0,1537757.22,669719.92,2,65381.64,0.04935,6.0,2026-07-19 00:00:00+00:00,16,1.0,65855.74,2023,1,1,5,21,0,0,2026,7,3,6,19,0,0,0.0036728565686616798,74202.16500000001,0.419125,0.100375,0.186,0.06985674669958639,-0.023504022930254765,-0.6613310758393253,-0.5629606234825779,-0.5755016117818981
CUS-001301,Customer 01301,Enterprise,Finance,Asia Pacific,Country-05,2024-09-25 00:00:00+00:00,18167,240796369,75.63,62.5,39.5,0,44.0,4036621.26,1564002.09,16,1372470.88,0.08353125,8.5625,2026-08-04 00:00:00+00:00,0,44.0,1390498.58,2024,9,3,2,25,0,0,2026,8,3,1,4,0,0,0.005699715845798322,2135662.855,0.286875,0.099875,0.186,2.0258456542880054,1.6061322981687405,2.2535402934166178,-0.606501964368445,3.9411957875455332
CUS-001302,Customer 01302,Mid-Market,Finance,Middle East & Africa,Country-06,2023-07-01 00:00:00+00:00,24851,5843103,66.12,36.37,56.74,0,14.0,1422008.46,670220.8400000001,2,108816.05,0.0853999999999999,7.0,2026-06-12 00:00:00+00:00,53,0.2642,110499.09,2023,7,3,5,1,1,0,2026,6,2,4,12,0,0,0.018622990215986266,88806.1015,0.419125,0.099875,0.1235,-0.06985674669958639,-0.0989896757704031,-0.56447026918964,-0.4622712726840106,-0.5435041245974623
CUS-001303,Customer 01303,SMB,Energy,Middle East & Africa,Country-07,2023-11-21 00:00:00+00:00,5472,3246367,36.23,18.71,78.35,1,6.0,841357.9199999999,400936.68,2,174829.7,0.0,14.5,2026-06-10 00:00:00+00:00,55,0.1091,191826.35,2023,11,4,1,21,0,0,2026,6,2,2,10,0,0,0.05385395428181718,139798.6025,0.294,0.100375,0.1235,-0.6287107202962775,-0.4776614220930822,-0.41725668003555705,-0.4568286050732772,-0.43177863898953567
CUS-001304,Customer 01304,Enterprise,Government,Middle East & Africa,Country-08,2023-11-29 00:00:00+00:00,19847,707038947,84.12,58.88,38.52,0,38.0,4050822.55,1749334.74,5,211190.55,0.07624,7.2,2026-07-16 00:00:00+00:00,19,2.0,225753.11,2023,11,4,2,29,0,0,2026,7,3,3,16,0,0,0.00029869719468226125,213489.80849999998,0.286875,0.100375,0.1235,1.606705174090487,1.6153936815893686,-0.33617024968072534,-0.5547966220664778,-0.2703198830170888
CUS-001305,Customer 01305,SMB,Education,Asia Pacific,Country-09,2024-07-23 00:00:00+00:00,9567,2102056,47.7,24.02,70.64,1,8.0,1440657.03,579304.06,3,640146.28,0.0534666666666666,9.0,2026-05-26 00:00:00+00:00,70,0.1143,695786.69,2024,7,3,1,23,0,0,2026,5,2,1,26,0,0,0.30453340919556854,502441.35349999997,0.294,0.09575,0.186,-0.48899722689710473,-0.08682799489377678,0.620421494625335,-0.4160085979927769,0.36277814216676424
CUS-001306,Customer 01306,SMB,Government,North America,Country-10,2025-04-27 00:00:00+00:00,2608,621452,60.31,36.39,59.55,1,7.0,902306.69,330483.82,5,519283.21,0.06858,10.8,2026-06-27 00:00:00+00:00,38,0.1842,496703.68,2025,4,2,6,27,0,0,2026,6,2,5,27,0,0,0.8355966510687873,386164.57200000004,0.294,0.100375,0.319625,-0.5588539735966911,-0.43791362960481667,0.35089108188673973,-0.5030912797645108,0.10801362536037604
CUS-001307,Customer 01307,Mid-Market,Telecom,Middle East & Africa,Country-11,2024-11-12 00:00:00+00:00,12015,21746534,44.33,10.96,95.34,1,10.0,773422.43,280244.68,5,255961.66,0.07104,7.2,2026-07-25 00:00:00+00:00,10,1.0,259845.08,2024,11,4,1,12,0,0,2026,7,3,5,25,0,0,0.011770227844124494,218330.44199999998,0.419125,0.098375,0.1235,-0.34928373349793196,-0.5219656100054655,-0.23632853825419067,-0.5792886263147781,-0.25971396807211494
CUS-001308,Customer 01308,Mid-Market,Manufacturing,North America,Country-12,2024-07-28 00:00:00+00:00,11738,2993732,33.62,25.3,84.25,1,3.0,600196.2,232461.29,0,0.0,0.0,0.0,,999,0.003,0.0,2024,7,3,6,28,0,0,0,0,0,0,0,0,0,0.0,75.0,0.419125,0.100875,0.319625,-0.8382809603950366,-0.6349352440696896,-0.8071352525388437,2.1121105071928743,-0.7379155617539518
CUS-001309,Customer 01309,Enterprise,Healthcare,North America,Country-13,2025-01-21 00:00:00+00:00,12519,141074086,66.5,31.45,66.36,1,26.0,1971128.68,813164.73,8,523573.54,0.0680625,10.5,2026-07-20 00:00:00+00:00,15,1.7333,495113.98,2025,1,1,1,21,0,0,2026,7,3,0,20,0,0,0.0037113374599499443,426051.809,0.286875,0.100625,0.319625,0.7684242136954503,0.2591195453946951,0.3604587224876674,-0.5656819572879447,0.1954072780738104
CUS-001310,Customer 01310,SMB,Finance,North America,Country-14,2024-04-04 00:00:00+00:00,21366,2031880,44.33,18.17,76.86,1,2.0,118183.28,58019.03,0,0.0,0.0,0.0,,999,0.002,0.0,2024,4,2,3,4,0,0,0,0,0,0,0,0,0,0.0,50.0,0.294,0.099875,0.319625,-0.908137707094623,-0.9492803821392999,-0.8071352525388437,2.1121105071928743,-0.7379703372029967
CUS-001311,Customer 01311,Mid-Market,Finance,Asia Pacific,Country-15,2023-05-11 00:00:00+00:00,7004,16579100,32.79,19.51,79.92,1,6.0,406945.59,171013.05,0,0.0,0.0,0.0,,999,0.006,0.0,2023,5,2,3,11,0,0,0,0,0,0,0,0,0,0.0,150.0,0.419125,0.099875,0.186,-0.6287107202962775,-0.7609637946788441,-0.8071352525388437,2.1121105071928743,-0.737751235406817
CUS-001312,Customer 01312,SMB,Healthcare,Asia Pacific,Country-16,2024-03-15 00:00:00+00:00,15971,2110345,35.48,11.83,88.76,1,2.0,31853.84,12070.77,1,6349.07,0.1067,4.0,2026-02-18 00:00:00+00:00,167,0.012,8831.35,2024,3,1,4,15,0,0,2026,2,1,2,18,0,0,0.0030085459960338236,5930.6005000000005,0.294,0.100625,0.186,-0.908137707094623,-1.0055802002775194,-0.7929765235109757,-0.15203921887220836,-0.7250858358813471
CUS-001313,Customer 01313,Mid-Market,Manufacturing,North America,Country-17,2025-05-30 00:00:00+00:00,5001,24678852,75.97,38.72,66.12,1,9.0,795938.73,316481.17,5,461307.12,0.06832,11.6,2026-06-19 00:00:00+00:00,46,0.1957,637633.53,2025,5,2,4,30,0,0,2026,6,2,4,19,0,0,0.01869240595145998,412587.0835,0.419125,0.100875,0.319625,-0.4191404801975183,-0.5072815857010615,0.22160163502203606,-0.4813206093215774,0.16590582265265086
CUS-001314,Customer 01314,Enterprise,Manufacturing,Latin America,Country-18,2024-12-02 00:00:00+00:00,21977,82552436,79.47,29.43,67.79,1,11.0,1442500.03,618364.14,3,327577.66000000003,0.0831333333333333,9.0,2026-07-22 00:00:00+00:00,13,0.8462,244243.81,2024,12,4,0,2,0,0,2026,7,3,2,22,0,0,0.003968116216461499,237671.39750000002,0.286875,0.100875,0.15975,-0.27942698679834554,-0.08562608086735962,-0.07662144129986663,-0.571124624898678,-0.2173375871733078
CUS-001315,Customer 01315,Enterprise,Energy,North America,Country-19,2023-11-11 00:00:00+00:00,11464,131423872,73.94,44.88,51.33,0,28.0,3240093.22,1334067.84,2,123157.32,0.0827499999999999,13.5,2026-08-03 00:00:00+00:00,1,28.0,124774.05,2023,11,4,5,11,0,0,2026,8,3,0,3,0,0,0.0009371000726565111,792933.8455,0.286875,0.100375,0.319625,0.908137707094623,1.0866758555694092,-0.5324885528366164,-0.6037806305630783,0.999252409905794
CUS-001316,Customer 01316,Mid-Market,Telecom,North America,Country-20,2023-10-19 00:00:00+00:00,19989,4953581,43.22,21.19,95.97,1,8.0,808499.4299999999,325687.0,2,112706.64,0.0397,13.5,2026-02-26 00:00:00+00:00,159,0.0503,118937.57,2023,10,4,3,19,0,0,2026,2,1,3,26,0,0,0.022752558199815448,87968.3055,0.419125,0.098375,0.319625,-0.48899722689710473,-0.49909011445221835,-0.5557940678611726,-0.17380988931514185,-0.5453397506817835
CUS-001317,Customer 01317,Mid-Market,Retail,Europe,Country-21,2025-04-06 00:00:00+00:00,6742,19278053,75.5,34.62,56.32,0,12.0,1718500.6,719944.52,6,1065145.65,0.0608499999999999,16.666666666666668,2026-07-13 00:00:00+00:00,22,0.5455,1126424.41,2025,4,2,6,6,0,0,2026,7,3,0,13,0,0,0.055251723293840926,833944.3034999999,0.419125,0.099375,0.211125,-0.20957024009875916,0.09436792693629255,1.5681903673648987,-0.5466326206503779,1.0891070600052952
CUS-001318,Customer 01318,Enterprise,Technology,Europe,Country-22,2023-03-27 00:00:00+00:00,7841,366611919,66.16,44.8,61.51,1,29.0,2533057.77,993546.06,5,468468.59,0.06804,11.8,2026-06-13 00:00:00+00:00,52,0.5577,500334.43,2023,3,1,0,27,0,0,2026,6,2,5,13,0,0,0.0012778324045705672,376446.9865,0.286875,0.098625,0.211125,0.9779944537942095,0.6255820820864098,0.23757205481126595,-0.46499260648937724,0.0867222209845826
CUS-001319,Customer 01319,SMB,Education,Latin America,Country-23,2025-04-19 00:00:00+00:00,24573,2325421,45.33,20.32,90.11,1,7.0,322555.53,131034.72,5,197164.41,0.09628,8.8,2026-08-02 00:00:00+00:00,2,3.5,195228.32,2025,4,2,5,19,0,0,2026,8,3,6,2,0,0,0.08478654402794161,234695.676,0.294,0.09575,0.15975,-0.5588539735966911,-0.8159988444912075,-0.3674492110982147,-0.6010592967577115,-0.2238574464291119
CUS-001320,Customer 01320,SMB,Telecom,North America,Country-00,2024-09-01 00:00:00+00:00,4896,4944558,49.7,26.07,72.15,1,4.0,421839.69,222863.85,1,253414.7,0.0,1.0,2026-02-06 00:00:00+00:00,179,0.0223,265323.21,2024,9,3,6,1,1,0,2026,2,1,4,6,0,0,0.051251234185138494,194786.5035,0.294,0.098375,0.319625,-0.7684242136954503,-0.7512505946241184,-0.2420083805751634,-0.11938321320780813,-0.31129916021704734
CUS-001321,Customer 01321,Mid-Market,Finance,North America,Country-01,2024-12-27 00:00:00+00:00,14044,22164201,60.4,26.3,76.78,1,12.0,598461.33,256148.99,4,215216.38,0.08205,17.75,2026-07-21 00:00:00+00:00,14,0.8571,196329.04,2024,12,4,4,27,0,0,2026,7,3,1,21,0,0,0.009710089707271649,176229.21600000001,0.419125,0.099875,0.319625,-0.20957024009875916,-0.6360666410241174,-0.32719245669966485,-0.5684032910933113,-0.3519585104517692
CUS-001322,Customer 01322,Mid-Market,Healthcare,North America,Country-02,2023-10-24 00:00:00+00:00,8081,14692038,78.88,33.69,54.58,0,13.0,997801.67,387075.42,7,624714.36,0.1070428571428571,9.571428571428571,2026-06-21 00:00:00+00:00,44,0.2955,530330.19,2023,10,4,1,24,0,0,2026,6,2,6,21,0,0,0.04252060605887352,442888.81049999996,0.419125,0.100625,0.319625,-0.13971349339917277,-0.3756364967158171,0.5860075767350399,-0.48676327693231075,0.2322974507831051
CUS-001323,Customer 01323,Enterprise,Finance,Latin America,Country-03,2024-08-06 00:00:00+00:00,9768,765921451,80.05,48.69,51.48,0,34.0,3489119.68,1643997.35,11,1244350.19,0.0695727272727272,12.909090909090908,2026-07-26 00:00:00+00:00,9,3.7778,1143648.31,2024,8,3,1,6,0,0,2026,7,3,6,26,0,0,0.0016246446530193864,992461.9845,0.286875,0.099875,0.15975,1.3272781872921413,1.2490786744641522,1.9678250418012682,-0.5820099601201447,1.4364221463386249
CUS-001324,Customer 01324,SMB,Healthcare,Middle East & Africa,Country-04,2023-10-21 00:00:00+00:00,17406,3714385,48.74,32.98,75.14,1,7.0,322937.78,126602.68,1,24607.96,0.0,9.0,2026-03-06 00:00:00+00:00,151,0.0464,26436.72,2023,10,4,5,21,0,0,2026,3,1,4,6,0,0,0.006625042907506895,20256.036,0.294,0.100625,0.1235,-0.5588539735966911,-0.8157495598267485,-0.7522583276398249,-0.19558055975807534,-0.6936985493902896
CUS-001325,Customer 01325,Mid-Market,Government,Asia Pacific,Country-05,2023-01-16 00:00:00+00:00,19553,7643556,56.79,16.52,84.32,1,11.0,1490858.23,548596.49,1,76302.68,0.0118,1.0,2026-05-11 00:00:00+00:00,85,0.1294,88921.68,2023,1,1,0,16,0,0,2026,5,2,0,11,0,0,0.009982615421408568,64878.659999999996,0.419125,0.100375,0.186,-0.27942698679834554,-0.054089239373986756,-0.6369766355728758,-0.37518859091227663,-0.5959295787037976
CUS-001326,Customer 01326,SMB,Government,Asia Pacific,Country-06,2024-02-14 00:00:00+00:00,12039,4949722,50.05,35.62,64.65,1,2.0,161664.1,81598.26,1,4801.31,0.0254,13.0,2026-06-02 00:00:00+00:00,63,0.0317,6749.13,2024,2,1,2,14,0,0,2026,6,2,1,2,0,0,0.0009700160938331487,5075.2195,0.294,0.100375,0.186,-0.908137707094623,-0.9209243281848127,-0.7964281021579545,-0.4350579346303437,-0.7269599910165265
CUS-001327,Customer 01327,Mid-Market,Finance,Middle East & Africa,Country-07,2025-05-31 00:00:00+00:00,15959,17374654,55.06,23.45,88.69,1,8.0,1180269.21,393045.88,4,396103.36,0.016325,11.0,2026-06-02 00:00:00+00:00,63,0.127,388797.44,2025,5,2,5,31,0,1,2026,6,2,1,2,0,0,0.022797769670693874,297695.448,0.419125,0.099875,0.1235,-0.48899722689710473,-0.25664013443050304,0.07619413920955738,-0.4350579346303437,-0.085823814388027
CUS-001328,Customer 01328,Mid-Market,Government,North America,Country-08,2023-08-07 00:00:00+00:00,1120,5652632,60.65,37.23,68.5,1,12.0,1596804.09,587174.4,3,426988.76,0.0299,14.0,2026-06-27 00:00:00+00:00,38,0.3158,518139.44,2023,8,3,0,7,0,0,2026,6,2,5,27,0,0,0.07553804316290182,360039.308,0.419125,0.100375,0.319625,-0.20957024009875916,0.015003443846213315,0.14507005481882182,-0.5030912797645108,0.050772702679700195
CUS-001329,Customer 01329,Enterprise,Education,North America,Country-09,2023-05-26 00:00:00+00:00,5867,462794752,67.22,54.79,50.17,0,35.0,4223102.78,1793827.84,4,567256.11,0.0897999999999999,11.75,2026-07-27 00:00:00+00:00,8,4.375,605938.34,2023,5,2,4,26,0,0,2026,7,3,0,27,0,0,0.001225718544880993,548355.863,0.286875,0.09575,0.319625,1.3971349339917278,1.7277463809444282,0.45787293777760324,-0.5847312939255115,0.46337765718834095
CUS-001330,Customer 01330,Enterprise,Retail,Europe,Country-10,2025-04-09 00:00:00+00:00,18568,24307479,65.01,37.8,56.52,0,25.0,2672514.09,1093468.23,6,456608.39,0.06715,9.0,2026-07-24 00:00:00+00:00,11,2.2727,467765.96,2025,4,2,2,9,0,0,2026,7,3,4,24,0,0,0.018784687214992556,403178.94200000004,0.286875,0.099375,0.211125,0.6985674669958639,0.7165286404589108,0.21112324293546061,-0.5765672925094114,0.14529241563902776
CUS-001331,Customer 01331,SMB,Telecom,North America,Country-11,2025-03-30 00:00:00+00:00,16656,2960450,31.18,14.5,68.38,1,4.0,96691.37,39328.0,2,81512.8,0.0672,18.0,2026-06-21 00:00:00+00:00,44,0.0909,95556.0,2025,3,1,6,30,0,0,2026,6,2,6,21,0,0,0.027533922207772468,68322.22,0.294,0.098375,0.319625,-0.7684242136954503,-0.963296349628988,-0.6253578193867768,-0.48676327693231075,-0.5883846768912735
CUS-001332,Customer 01332,Mid-Market,Energy,Europe,Country-12,2025-02-01 00:00:00+00:00,1141,10445820,54.2,15.2,87.41,1,9.0,1070351.9,584076.3099999999,1,6178.07,0.045,18.0,2026-04-02 00:00:00+00:00,124,0.0726,6530.3,2025,2,1,5,1,1,0,2026,4,2,3,2,0,0,0.0005914394465920339,6571.8330000000005,0.419125,0.100375,0.211125,-0.4191404801975183,-0.32832280216519816,-0.7933578616697557,-0.2690565725029759,-0.7236808839561595
CUS-001333,Customer 01333,Mid-Market,Telecom,Europe,Country-13,2025-05-28 00:00:00+00:00,22281,11772048,53.28,22.93,77.1,1,7.0,874812.23,388301.98,4,465335.66,0.079,9.5,2026-06-27 00:00:00+00:00,38,0.1842,451162.35,2025,5,2,2,28,0,0,2026,6,2,5,27,0,0,0.03952886192784807,348646.0865,0.419125,0.098375,0.211125,-0.5588539735966911,-0.45584416521130905,0.23058547143239644,-0.5030912797645108,0.025809949730473902
CUS-001334,Customer 01334,SMB,Telecom,North America,Country-14,2025-06-10 00:00:00+00:00,10247,1831695,69.61,28.87,76.46,1,4.0,421664.78,153651.48,3,173655.11,0.0932666666666666,7.333333333333333,2026-07-12 00:00:00+00:00,23,0.1739,169358.11,2025,6,2,1,10,0,0,2026,7,3,6,12,0,0,0.09480569090378037,133084.88249999998,0.294,0.098375,0.319625,-0.7684242136954503,-0.7513646623302283,-0.4198760717777876,-0.5439112868450111,-0.4464885201000082
CUS-001335,Customer 01335,SMB,Telecom,Europe,Country-15,2025-04-06 00:00:00+00:00,7611,4254504,57.89,25.38,75.49,1,7.0,1403888.48,481726.83,2,357157.13,0.0359,13.0,2026-07-13 00:00:00+00:00,22,0.3182,335919.66,2025,4,2,6,6,0,0,2026,7,3,0,13,0,0,0.08394800663015008,268389.733,0.294,0.098375,0.211125,-0.5588539735966911,-0.11080663622639787,-0.010657811899348417,-0.5466326206503779,-0.1500331623363164
CUS-001336,Customer 01336,SMB,Energy,Europe,Country-16,2025-05-18 00:00:00+00:00,11570,2418660,42.12,9.22,91.09,1,4.0,603027.88,249807.28000000003,0,0.0,0.0,0.0,,999,0.004,0.0,2025,5,2,6,18,0,0,0,0,0,0,0,0,0,0.0,100.0,0.294,0.100375,0.211125,-0.7684242136954503,-0.6330885615356011,-0.8071352525388437,2.1121105071928743,-0.7378607863049068
CUS-001337,Customer 01337,Enterprise,Healthcare,North America,Country-17,2024-11-01 00:00:00+00:00,9885,273084663,66.07,37.0,63.21,1,18.0,1969500.49,815238.67,4,290908.85,0.0437,7.75,2026-06-29 00:00:00+00:00,36,0.5,331838.39,2024,11,4,4,1,1,0,2026,6,2,0,29,0,0,0.0010652698207368751,245006.9765,0.286875,0.100625,0.319625,0.20957024009875916,0.25805771989351656,-0.15839463714813648,-0.5085339473752443,-0.20126520182413057
CUS-001338,Customer 01338,Mid-Market,Technology,Latin America,Country-18,2023-10-11 00:00:00+00:00,12588,14161791,66.61,7.09,85.14,1,6.0,689410.26,264153.6,0,0.0,0.0,0.0,,999,0.006,0.0,2023,10,4,2,11,0,0,0,0,0,0,0,0,0,0.0,150.0,0.419125,0.098625,0.15975,-0.6287107202962775,-0.5767542185310992,-0.8071352525388437,2.1121105071928743,-0.737751235406817
CUS-001339,Customer 01339,SMB,Healthcare,Asia Pacific,Country-19,2024-02-17 00:00:00+00:00,4124,3492858,71.19,29.76,57.33,0,7.0,809782.85,313006.17,1,26479.4,0.0266,10.0,2026-07-25 00:00:00+00:00,10,0.7,24394.68,2024,2,1,5,17,0,0,2026,7,3,5,25,0,0,0.007581012454557271,36629.898,0.294,0.100625,0.186,-0.5588539735966911,-0.4982531310014401,-0.748084927149373,-0.5792886263147781,-0.6578231236443124
